dc.type.full,dc.identifier.uri,dc.date.issued,dc.authority.people
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/845823,2013,"BUCCI, FEDERICO;BIAGI, MARCO ENZO;BOERI, ELISA;Dario Costi;CRIPPA, DAVIDE;DI PRETE, BARBARA;FERRARI, MASSIMO;INTROINI, MARCO AUSANO;Lucia Miodini;Luigi Spinelli;TINAZZI, CLAUDIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/858742,2013,"ANZANI, ANNA;Angela Baila;BAMONTE, PATRICK;CONDOLEO, PAOLA;TOGLIANI, CARLO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/861794,2015,"ARENA, MARIKA;AZZONE, GIOVANNI;COLORNI VITALE, ALBERTO;CONTE, ANTONIO;LUE', ALESSANDRO;R. Nocerino"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/861990,2013,"COLLINA, LUISA MARIA VIRGINIA;AURICCHIO, VALENTINA;FASSI, DAVIDE"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/862149,2014,"CIANCIA, MARIANA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/862742,2013,"IRACE, FULVIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/863167,2013,"BOSONI, GIAMPIERO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/863336,2013,"FERRARA, MARIA RITA;S. La Torre"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/865342,2014,"IRACE, FULVIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/865794,2014,"Da COSTA, CÉLIA REGINA;RATTI, ANDREA;DEL CURTO, BARBARA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/866347,2014,"Da COSTA, CÉLIA REGINA;RATTI, ANDREA;DEL CURTO, BARBARA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/868351,2014,"IRACE, FULVIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/869542,2014,"IRACE, FULVIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/872755,2014,"FINESSI, GIUSEPPE"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881633,2012,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881634,2012,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881637,2011,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881645,2009,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881649,2008,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881660,2006,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881661,2006,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881664,2005,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881665,2005,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881670,2004,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881672,2003,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881673,2003,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/881675,2001,"FERABOLI, MARIA TERESA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/886040,2014,"ROSSI, MICHELA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/890362,2014,"CONCILIO, GRAZIA;DESERTI, ALESSANDRO;Rizzo F."
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/891001,2014,"BERTOLA, PAOLA;COLOMBI, CHIARA;VACCA, FEDERICA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/895761,2014,"MUSANTE, FULVIO;ROSSI, MAURIZIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/907555,2014,"VEZZOLI, CARLO ARNALDO;DELFINO, EMANUELA;Lorraine Ambole"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/910757,2014,"VEZZOLI, CARLO ARNALDO;BACCHETTI, ELISA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/917155,2014,"ZHANG Jun;LIU Xin;VEZZOLI, CARLO ARNALDO;CESCHIN, FABRIZIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/917765,2014,"PIERLUISI, GABRIELE"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/922556,2014,"FINESSI, GIUSEPPE"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/922956,2015,"BORGHETTI, FABIO;Bilancia, Giuseppe;Giovannini, Evelin"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925777,2014,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925778,2014,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925779,2014,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925780,2014,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925781,2014,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925782,2014,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925783,2014,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925955,2014,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925956,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/925957,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/932359,2014,"BOSONI, GIAMPIERO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/933559,2014,"CASCIANI, DARIA;ROSSI, MAURIZIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/933560,2014,"CASCIANI, DARIA;ROSSI, MAURIZIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/934765,2014,"CASCIANI, DARIA;MUSANTE, FULVIO;ROSSI, MAURIZIO;SINISCALCO, ANDREA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/934767,2014,"Marco Pedroni;VOLONTE', PAOLO GAETANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/934956,2014,"Emanuela Mora;Agnès Rocamora;VOLONTE', PAOLO GAETANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/934957,2014,"Emanuela Mora;Agnès Rocamora;VOLONTE', PAOLO GAETANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/935158,2014,"Emanuela Mora;VOLONTE', PAOLO GAETANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/935159,2014,"VOLONTE', PAOLO GAETANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/935574,2014,"BRUGLIERI, MAURIZIO;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/941158,2015,"Tommaso Venturini;Donato Ricci;MAURI, MICHELE;Lucy Kimbell;Axel Meunier"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/943384,2014,"CELI, MANUELA;Formia,E"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/943779,2014,"CAUTELA, CABIRIO;P. Pisano;M. Pironti"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/943781,2014,"M. Simoni;CAUTELA, CABIRIO;ZURLO, FRANCESCO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/943782,2014,"P. Pisano;CAUTELA, CABIRIO;M. Pironti"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/944357,2014,"BOSONI, GIAMPIERO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/946755,2015,"BERIA, PAOLO;PONTI, MARCO GUIDO;Ramella F."
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/948356,2015,"AUGELLI, FRANCESCO;ANZANI, ANNA;CANTINI, LORENZO;CONDOLEO, PAOLA;GOBBO, ANTONIA;MASTROPIRRO, ROBERTA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/949955,2014,"BUCCHETTI, VALERIA LUISA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/953357,2014,"CASCIANI, DARIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/953555,2014,"CASCIANI, DARIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/953557,2013,"CASCIANI, DARIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/954556,2014,"FERRARA, MARIA RITA;M. Bengisu"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/954557,2014,"FERRARA, MARIA RITA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/954558,2014,"FERRARA, MARIA RITA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/955160,2015,"FINESSI, GIUSEPPE"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/956555,2014,"NEBULONI, ATTILIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/956955,2014,"SCULLICA, FRANCESCO;dipartimento di Design del Politecnico di Milano"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/956956,2014,"SCULLICA, FRANCESCO;dipartimento di design del Politecnico di Milano"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/957358,2014,"MAURI, MICHELE;AZZI, MATTEO;CIMINIERI, DANIELE;UBOLDI, GIORGIO ROBERTO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/957973,2014,"SCULLICA, FRANCESCO;ELGANI, ELENA MARIELE"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/957982,2014,"FERRARA, MARIA RITA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/957983,2014,"FERRARA, MARIA RITA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/958182,2014,"RATTI, ANDREA;ERCOLI, SEBASTIANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/958183,2014,"RATTI, ANDREA;BIONDA, ARIANNA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/958187,2014,"ROGNOLI, VALENTINA;C. Santulli"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/958191,2015,"CELI, MANUELA;Flaviano Celaschi"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/958210,2014,"RATTI, ANDREA;BIONDA, ARIANNA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/958572,2014,"BOSONI, GIAMPIERO;L. Menghini"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/958969,2014,"BISSON, MARIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/959207,2014,"PICCINNO, GIOVANNA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/959208,2015,"MARANI, PIETRO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/959242,2014,"MAFFEI, STEFANO;BIANCHINI, MASSIMO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/959244,2014,"MAFFEI, STEFANO;BIANCHINI, MASSIMO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/959245,2014,"MAFFEI, STEFANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/959246,2014,"MAFFEI, STEFANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/959247,2014,"MAFFEI, STEFANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/959249,2014,"MAFFEI, STEFANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/960380,2014,"IRACE, FULVIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/964107,2015,"BALDUINI, MARCO;DELLA VALLE, EMANUELE;AZZI, MATTEO;Larcher, Roberto;Antonelli, Fabrizio;CIUCCARELLI, PAOLO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/965582,2015,"BORGHETTI, FABIO;GANDINI, PAOLO;Todeschini, Veronica;Pugliano, Antonio;Mattavelli Solbiati, Mauro;Vanetti, Fulvio"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/965630,2015,"IRACE, FULVIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/965772,2015,"SANGIORGI, DANIELA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/967779,2014,"Dezzi Bardeschi, Marco;PICCINNO, GIOVANNA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/967887,2015,"BORGHETTI, FABIO;GANDINI, PAOLO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968232,2015,"SANGIORGI, DANIELA;Prendiville, Alison"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968234,2014,"Wetter Edman, Katarina;SANGIORGI, DANIELA;Edvardsson, Bo;Holmlid, Stefan;Grönroos, Christian;Mattelmäki, Tuuli"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968237,2011,"SANGIORGI, DANIELA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968493,2015,"VEZZOLI, CARLO ARNALDO;Ceschin, F.;Diehl, J. C.;Kohtala, C."
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968496,2015,"VEZZOLI, CARLO ARNALDO;Ceschin, F.;Diehl, J. C."
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968579,2015,Sangiorgi Daniela;Junginger Sabine
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968586,2010,"SANGIORGI, DANIELA;Gillen, Julia;Junginger, Sabine;Whitham, Roger"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968589,2011,"Carr, Valerie;SANGIORGI, DANIELA;Büscher, Monika;Cooper, Rachel"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/968594,2010,"SANGIORGI, DANIELA;Pacenti, Elena"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/970258,2015,"ROGNOLI, VALENTINA;BIANCHINI, MASSIMO;MAFFEI, STEFANO;Karana, E."
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/970267,2015,"MAFFEI, STEFANO;PARINI, BARBARA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/970530,2015,"Catucci, Stefano;FERRARA, MARIA RITA;Lucibello, Sabrina"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/970594,2015,"ERCOLI, SEBASTIANO;FERRARA, MARIA RITA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/970601,2015,"FERRARA, MARIA RITA;Massari, Sonia"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/970606,2015,"FERRARA, MARIA RITA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/970608,2015,"FERRARA, MARIA RITA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/970619,2015,"FERRARA, MARIA RITA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/971210,2015,"ROSSI, MICHELA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/971212,2015,"ROSSI, MICHELA;BURATTI, GIORGIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/971326,2015,"BRUGLIERI, MAURIZIO;BRUSCHI, FRANCESCO;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO;NOCERINO, ROBERTO;RANA, VINCENZO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/971566,2015,"MORTATI, MARZIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/971908,2015,"Joon, Sang Baek;MERONI, ANNA;MANZINI, EZIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/973751,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/973753,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/973754,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/973755,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/973756,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/973757,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/973758,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/973915,2015,"IRACE, FULVIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/974014,2011,"SCULLICA, FRANCESCO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/975260,2014,"FASSI, DAVIDE;SACHERO, ALESSANDRO;SIMEONE, GIULIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/976574,2015,"MAZZANTI, ANNA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/977061,2015,"ROSSI, MICHELA;dezzi bardeschi, Mario"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/977236,2016,"PARENTE, MARINA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/977237,2015,"PARENTE, MARINA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/977625,2014,"DESERTI, ALESSANDRO;Rizzo, F."
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/977628,2014,"DESERTI, ALESSANDRO;RIZZO, FRANCESCA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/977942,2016,"BORGHETTI, FABIO;Malavasi, Gabriele"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/977979,2015,"Giudice, Antonio Davide;BORGHETTI, FABIO;GANDINI, PAOLO;MAJA, ROBERTO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/978082,2015,"IANNILLI, VALERIA MARIA;VACCA, FEDERICA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/978166,2016,"BERTOLA, PAOLA;COLOMBI, CHIARA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/978497,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/978498,2015,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/978500,2016,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/978501,2016,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/978502,2016,"CEPPI, GIULIO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/978899,2011,"ANDREONI, GIUSEPPE;PICCINI, LUCA;BARBIERI, MASSIMO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979235,2015,"Mora, Emanuela;Rocamora, Agnès;VOLONTE', PAOLO GAETANO"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979369,2015,"VEZZOLI, CARLO ARNALDO;Jiefeng, Lv;Xin, Liu;Jun, Zhang;Linghao, Zhang;Shaohua, Han"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979488,2015,"ROSSI, MICHELA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979507,2014,"BERTOLA, PAOLA;COLOMBI, CHIARA;VACCA, FEDERICA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979533,2015,"OSTUZZI, FRANCESCA;ROGNOLI, VALENTINA;Saldien, J;LEVI, MARINELLA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979534,2015,"Karana, E.;Pedgley, O.;ROGNOLI, VALENTINA;Korsunsky, A."
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979535,2016,"Pedgley, Owain;ROGNOLI, VALENTINA;Karana, Elvin"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979536,2015,"Karana, Elvin;Barati, Bahareh;Rognoli, Valentina;Zeeuw Van Der Laan, Anouk"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979587,2015,"Karana, Elvin;Pedgley, Owain;ROGNOLI, VALENTINA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/979945,2015,"BUCCHETTI, VALERIA LUISA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/980217,2015,"BUCCHETTI, VALERIA LUISA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/981201,2015,"DAGLIO, LAURA;GEROSA, GIULIA MARIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/984173,2015,"CIANCIA, MARIANA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/984598,2015,"FRANCESCHINI, SILVIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/986502,2015,"IANNILLI, VALERIA MARIA"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/986579,2015,"BAULE, GIOVANNI"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/986580,2015,"BAULE, GIOVANNI"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/986622,2015,"BRUGLIERI, MAURIZIO;Pezzella, Ferdinando;Pisacane, Ornella;Suraci, Stefano"
01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,http://hdl.handle.net/11311/986629,2015,"BRUGLIERI, MAURIZIO;Gerzelj, Eliane;Guenzani, Andrea;MAJA, ROBERTO;Rosa, Rodrigo de Alvarenga"
