dc.type.full,dc.identifier.uri,dc.date.issued,dc.title,dc.authority.people
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/690390,2003,convegno,"BERTOLA, PAOLA;COLLINA, LUISA MARIA VIRGINIA;CIUCCARELLI, PAOLO;INNOCENTI, PERLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/693434,2003,convegno,"CIAGA', GRAZIELLA LEYLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/242636,2004,convegno,"S. Pangrazzi;PIARDI, SILVIA ELVIRA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/248166,2004,convegno,"OBERTI, ILARIA;PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA;SCUDO, GIOVANNI"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/248203,2004,convegno,"CONTI, GIOVANNI MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/253692,2004,convegno,"COLORNI VITALE, ALBERTO;R. Wolfler"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/257582,2004,convegno,"PIZZOCARO, SILVIA LUISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/258319,2004,convegno,"PIARDI, SILVIA ELVIRA MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/263115,2004,convegno,"BERTOLA, PAOLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/263408,2004,convegno,"ANZANI, ANNA;BINDA, LUIGIA;FONTANA, ALBERTO;J. Pina Henriques"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/263429,2004,convegno,"BREVI, FAUSTO;CECONELLO, MAURO ATTILIO;GAIANI, MARCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/263527,2004,convegno,"DEL CURTO, BARBARA;PEDEFERRI, MARIAPIA;ROGNOLI, VALENTINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/265123,2004,convegno,"COLORNI VITALE, ALBERTO;CORDONE, ROBERTO;A. Soldano;F. Valandro;R. Wolfler"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/266885,2004,convegno,"COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/267722,2004,convegno,"COLORNI VITALE, ALBERTO;R. Wolfler"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/274103,2004,convegno,"SCULLICA, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/274104,2004,convegno,"CECONELLO, MAURO ATTILIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/501214,2004,convegno,"INGARAMO, MATTEO ORESTE;RAMPINO, LUCIA ROSA ELENA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/534220,2004,convegno,"AMORUSO, GIUSEPPE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/534221,2004,convegno,"AMORUSO, GIUSEPPE;C. BARTOLOMEI"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/534222,2004,convegno,"AMORUSO, GIUSEPPE;F. FARAONE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/534229,2004,convegno,"AMORUSO, GIUSEPPE;L. BARATIN"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/536058,2004,convegno,"ROGNOLI, VALENTINA;LEVI, MARINELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/536059,2004,convegno,"ROGNOLI, VALENTINA;LEVI, MARINELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/536184,2004,convegno,"ARQUILLA, VENANZIO;MAFFEI, STEFANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538442,2004,convegno,"MAFFEI, STEFANO;VILLARI, BEATRICE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538453,2004,convegno,"CIUCCARELLI, PAOLO;PERLA INNOCENTI;FEDERICO VIDARI"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538970,2004,convegno,"CANINA, MARIA RITA;VICENTINI, FEDERICO;ROVETTA, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538971,2004,convegno,"CANINA, MARIA RITA;VICENTINI, FEDERICO;ROVETTA, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538973,2004,convegno,"CANINA, MARIA RITA;ROVETTA, ALBERTO;PASOLINI F;TRONCONI M;CHIESA E."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/540130,2004,convegno,"COLORNI VITALE, ALBERTO;A. LUE';V. MORROCCHI"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/542470,2004,convegno,"STUDER, LUCA PASINO;MAJA, ROBERTO;PONTI, MARCO;SALA, GABRIELLA;VERONESI, ELEONORA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/542472,2004,convegno,"MAJA, ROBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/554850,2004,convegno,"J. PIina Henriques;P. B. Lourenco;BINDA, LUIGIA;ANZANI, ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/555417,2004,convegno,"ROVETTA, ALBERTO;CANINA, MARIA RITA;C. PAUL;M. BISOGNI;R. MAMO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/561641,2004,convegno,"R. Aringhieri;BRUGLIERI, MAURIZIO;MALUCELLI, FEDERICO;M. Nonato"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/561768,2004,convegno,"R. Aringhieri;BRUGLIERI, MAURIZIO;MALUCELLI, FEDERICO;M. Nonato"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/561956,2004,convegno,"ROGNOLI, VALENTINA;LEVI, MARINELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/631814,2004,convegno,"FERRARIS, SILVIA DEBORAH"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/632786,2004,convegno,"AMORUSO, GIUSEPPE;M. L. Tarchini"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/687801,2004,convegno,"E. Erlicher;RIZZO, FRANCESCA;G. Ferrari"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/691468,2004,convegno,"M. A. BONFANTINI;ZINGALE, SALVATORE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/693169,2004,convegno,"CIAGA', GRAZIELLA LEYLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/240635,2005,convegno,"MATERA, MARISTELLA;RIZZO, FRANCESCA;TOFFETTI CARUGHI, GIOVANNI"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/242398,2005,convegno,"RUGGIERI, GIANLUCA;PAGLIANO, LORENZO;ZANGHERI, PAOLO;PIARDI, SILVIA ELVIRA MARIA;S. Pangrazzi"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/242850,2005,convegno,"PIZZOCARO, SILVIA LUISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/244300,2005,convegno,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;V. Morrocchi;D. Rossi"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/245062,2005,convegno,"PIZZOCARO, SILVIA LUISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/245588,2005,convegno,"BAGNARA, SEBASTIANO;F. Papeschi;O. Parlangeli;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/246912,2005,convegno,"CERI, STEFANO;DANIEL, FLORIAN;MATERA, MARISTELLA;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/247600,2005,convegno,"ANZANI, ANNA;BINDA, LUIGIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/247689,2005,convegno,"PIZZOCARO, SILVIA LUISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/247897,2005,convegno,"SARTORIO, GIANLUIGI;STUDER, LUCA PASINO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/248727,2005,convegno,"BRAMBILLA, MARCO;ERBA, STEFANO;PONTI, MARCO GUIDO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/249138,2005,convegno,"BINDA, LUIGIA;ANZANI, ANNA;SAISI, ANTONELLA ELIDE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/250116,2005,convegno,"RICCO', DINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/251577,2005,convegno,"ANZANI, ANNA;BINDA, LUIGIA;FONTANA, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/251915,2005,convegno,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;V. Morrocchi;D. Rossi;R. Wolfler"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/253494,2005,convegno,"BREVI, FAUSTO;CECCARELLI, NICOLO';PIGNATEL, ALICE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/255047,2005,convegno,"DOMINONI, ANNALISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/255539,2005,convegno,"BERTOLA, PAOLA;COLOMBI, CHIARA;CONTI, GIOVANNI MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/256814,2005,convegno,"GARZOTTO, FRANCA;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/257489,2005,convegno,"GARZOTTO, FRANCA;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/259482,2005,convegno,"R. Arditi;M. Comi;L. Iorio;PONTI, MARCO;A. Rossini;STUDER, LUCA PASINO;VAGHI, DANIELE;VERONESI, ELEONORA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/259630,2005,convegno,"MAFFEI, STEFANO;N. Morelli;PACENTI, ELENA;SANGIORGI, DANIELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/259765,2005,convegno,"DELL'ERA, CLAUDIO;MARCHESI, ALESSIO;VERGANTI, ROBERTO;ZURLO, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/263079,2005,convegno,"PIZZOCARO, SILVIA LUISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/264306,2005,convegno,"CALABI, DANIELA ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/265489,2005,convegno,"MAFFEI, STEFANO;B. Mager;SANGIORGI, DANIELA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/265857,2005,convegno,"AURICCHIO, VALENTINA;SIMONELLI, GIULIANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/268263,2005,convegno,"BUCCHETTI, VALERIA LUISA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/268915,2005,convegno,"AURICCHIO, VALENTINA;SIMONELLI, GIULIANO;ZURLO, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/269407,2005,convegno,"F. Celaschi;TROCCHIANESI, RAFFAELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/269618,2005,convegno,"I. Blecic;COLORNI VITALE, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/269772,2005,convegno,"PONTI, MARCO GUIDO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/270197,2005,convegno,"BISSON, MARIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/271932,2005,convegno,"S. Barzaghi;GARZOTTO, FRANCA;GHEZZI, SILVIA;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/274085,2005,convegno,"ROSSI, MAURIZIO;P. Ceregioli;S. Savoretti"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/274086,2005,convegno,"CELASCHI, FLAVIANO;FRANZATO, CARLO;GABBATORE, ROBERTA;LUPO, ELEONORA;TROCCHIANESI, RAFFAELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/274092,2005,convegno,"RICCO', DINA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/274093,2005,convegno,"CICCARELLI, DIEGO;COLORNI VITALE, ALBERTO;A. Luè;V. Morrocchi;D. Rossi;R. Wolfler"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/274120,2005,convegno,"VEZZOLI, CARLO ARNALDO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/502780,2005,convegno,"ANZANI, ANNA;BINDA, LUIGIA;TALIERCIO, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/502788,2005,convegno,"ANZANI, ANNA;BINDA, LUIGIA;TALIERCIO, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/534219,2005,convegno,"AMORUSO, GIUSEPPE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/534224,2005,convegno,"AMORUSO, GIUSEPPE;C. BARTOLOMEI;F. FARAONE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/534225,2005,convegno,"AMORUSO, GIUSEPPE;R. MINGUCCI"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/535058,2005,convegno,"CELASCHI, FLAVIANO;C. Franzato;R. Gabbatore;LUPO, ELEONORA;TROCCHIANESI, RAFFAELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/535553,2005,convegno,"STUDER, LUCA PASINO;MARCHIONNI, GIOVANNA;MAJA, ROBERTO;MARTURANO P;MESSINA C;IORIO L;PONTI, MARCO;VERONESI, ELEONORA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/537987,2005,convegno,"ANZANI, ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538128,2005,convegno,"COLOMBI, CHIARA;CONTI, GIOVANNI MARIA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538129,2005,convegno,"COLOMBI, CHIARA;SIMONELLI, GIULIANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538210,2005,convegno,"ZINGALE, SALVATORE;BONFANTINI M. A."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538211,2005,convegno,"ZINGALE, SALVATORE;BONFANTINI M. A."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538472,2005,convegno,"MAFFEI, STEFANO;VILLARI, BEATRICE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538492,2005,convegno,"CIUCCARELLI, PAOLO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538768,2005,convegno,"G. CONTI;COLOMBI, CHIARA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/538967,2005,convegno,"VICENTINI, FEDERICO;CANINA, MARIA RITA;ROVETTA, ALBERTO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/539713,2005,convegno,"ANSELMI, LAURA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/539898,2005,convegno,"R. ARINGHIERI;BRUGLIERI, MAURIZIO;MALUCELLI, FEDERICO;M. NONATO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/540099,2005,convegno,"COLORNI VITALE, ALBERTO;I. BLECIC;GIOCOMO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/542469,2005,convegno,"STUDER, LUCA PASINO;MAJA, ROBERTO;PONTI, MARCO;SALA, GABRIELLA;VERONESI, ELEONORA;ARDITI R.;JAVICOLI A."
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/543678,2005,convegno,"GUERRINI, LUCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/543679,2005,convegno,"GUERRINI, LUCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/547987,2005,convegno,"CAUTELA, CABIRIO;ZURLO, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/547993,2005,convegno,"CAUTELA, CABIRIO;ZURLO, FRANCESCO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/554097,2005,convegno,"BAGLIONI, ADRIANA;OBERTI, ILARIA;PIARDI, SILVIA ELVIRA MARIA;PLANTAMURA, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/555086,2005,convegno,"R. Aringhieri;BRUGLIERI, MAURIZIO;M. Davidovic;M. Nonato"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/560583,2005,convegno,"M. A. Ramalho;TALIERCIO, ALBERTO;ANZANI, ANNA;BINDA, LUIGIA;PAPA, ENRICO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/561749,2005,convegno,"PINTO, FULVIA;STUDER, LUCA PASINO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/574116,2005,convegno,"CANINA, MARIA RITA;VICENTINI, FEDERICO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/631811,2005,convegno,"FERRARIS, SILVIA DEBORAH"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/691976,2005,convegno,"MAIOCCHI, MARCO MARIA;INGARAMO, MATTEO ORESTE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.2 Abstract in Atti di convegno,http://hdl.handle.net/11311/689399,2005,convegno,"RICCO', DINA;A. Belluscio"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/242829,2006,convegno,"PIREDDA, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/242839,2006,convegno,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;V. Marrocchi"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/242886,2006,convegno,"GUERRINI, LUCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/244135,2006,convegno,"BRUGLIERI, MAURIZIO;L. Liberti"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/244361,2006,convegno,"INGARAMO, MATTEO ORESTE;RAMPINO, LUCIA ROSA ELENA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/245924,2006,convegno,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;D. Rossi"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/246996,2006,convegno,"BREVI, FAUSTO;N. Ceccarelli;L. L. Micoli;PIGNATEL, ALICE;RUSSO, MICHELE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/247736,2006,convegno,"MAIOCCHI, MARCO MARIA;MANGIAROTTI, RAFFAELLA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/248178,2006,convegno,"ROSSI, MAURIZIO;SINISCALCO, ANDREA;L. Appolonia"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/248289,2006,convegno,"ERBA, STEFANO;PONTI, MARCO GUIDO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/249230,2006,convegno,"S. Albertario;DANIEL, FLORIAN;MATERA, MARISTELLA;A. Nibioli;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/249426,2006,convegno,"MAFFEI, STEFANO;VILLARI, BEATRICE"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/249471,2006,convegno,"COLORNI VITALE, ALBERTO;SCOTTI, STEFANO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/249977,2006,convegno,"GUIDA, FRANCESCO ERMANNO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/250419,2006,convegno,"CERI, STEFANO;DANIEL, FLORIAN;MATERA, MARISTELLA;RIZZO, FRANCESCA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/250654,2006,convegno,"MANZINI, EZIO;MERONI, ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/253995,2006,convegno,"PONTI, MARCO GUIDO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/254389,2006,convegno,"MERONI, ANNA"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/254613,2006,convegno,"CECONELLO, MAURO ATTILIO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/255786,2006,convegno,"MANZINI, EZIO;VEZZOLI, CARLO ARNALDO"
04 CONTRIBUTO IN ATTI DI CONVEGNO::04.1 Contributo in Atti di convegno,http://hdl.handle.net/11311/256941,2006,convegno,"MARCHIONNI, GIOVANNA;PONTI, MARCO;STUDER, LUCA PASINO;VERONESI, ELEONORA"
