title,year,authors,internalAuthors,externalAuthors
"Dove tutto è possibile niente è possibile. ulian o dell'autoproduzione / everything is possible, nothing is possible. on ulian and self-production",2012,Maffei stefano,Maffei stefano
Il colore alle origini della video arte fra sperimentazione e resistenze,2011,Mazzanti anna,Mazzanti anna
Designer = enterprise. a new policy for the growth of the next italian design.,2011,Arquilla venanzio;Bianchini massimo;Maffei stefano,Arquilla venanzio;Bianchini massimo;Maffei stefano
Il giardino di daniel spoerri,2010,Mazzanti anna,Mazzanti anna
L’imballaggio ecologico,1997,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Verso una durata delle cose,1997,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Architettura di luce,1997,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Progettare il punto vendita,1997,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Ufficio a tempo,1997,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Il colore delle cose,1996,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Il design del corpo,1996,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Brain technology,1996,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Triennale di milano,1996,Mangiarotti raffaella;Modo  ,Mangiarotti raffaella;Modo  
Qualità totale e disegno industriale,1993,Mangiarotti raffaella;Bruno davide maria;Ottagono  ,Mangiarotti raffaella;Bruno davide maria;Ottagono  
Ostacoli e metodi di percorso per una produzione ecologica.,1996,Mangiarotti raffaella,Mangiarotti raffaella
Rassegna di progetti di design ecologicamente migliorativi,1996,Mangiarotti raffaella;Ceppi giulio;Bodega paolo;M. giachetti,Mangiarotti raffaella;Ceppi giulio;Bodega paolo,M. giachetti
"Il trasporto pubblico urbano tra tradizione, didattica e ricerca",1998,Mangiarotti raffaella,Mangiarotti raffaella
The narrative dimension of design diversity,2012,Iannilli valeria maria;Penati antonella valeria;Vacca federica,Iannilli valeria maria;Penati antonella valeria;Vacca federica
Il fattore uomo nel design,2012,Andreoni giuseppe,Andreoni giuseppe
Whs item of clothing for detection of vital parameters of a baby,2011,Andreoni giuseppe;L. a. l. moltani;R. zanini;R. c. bellu',Andreoni giuseppe,L. a. l. moltani;R. zanini;R. c. bellu'
Prefazione,2008,Iannilli valeria maria,Iannilli valeria maria
"Colore, texture e contributi di basic design",2009,Calabi daniela anna,Calabi daniela anna
Il territorio come fattore attrattivo,2011,Lupo eleonora,Lupo eleonora
Inventario: tutto è progetto /everything is a project,2010,Lupo eleonora;Idea  ,Lupo eleonora;Idea  
"Design, arts and ""aesthetics of innovation""",2011,Lupo eleonora;Strategic design research journal  ,Lupo eleonora;Strategic design research journal  
"Design, beni culturali e attivazione dell'autentico: progettare il valore delle eredità culturali come open-ended knowldge system",2011,Lupo eleonora;Ddiseño  ,Lupo eleonora;Ddiseño  
Slow design: cultivating culture and sensoriality in the artfacts shape and use,2012,Lupo eleonora;Elisava tdd  ,Lupo eleonora;Elisava tdd  
From trans-disciplinary to undisciplined design learning: educating through/to disruption,2012,Celaschi flaviano;Formia elena maria;Lupo eleonora,Celaschi flaviano;Formia elena maria;Lupo eleonora
Representing museum technologies,2012,J. allen;Lupo eleonora,Lupo eleonora,J. allen
Cultural content and technologies of memory,2012,Lupo eleonora,Lupo eleonora
Dossier ceramica. la ceramica del benessere,2012,Ferrara maria rita;Il giornale dell'architettura  ,Ferrara maria rita;Il giornale dell'architettura  
Representations of a museum in transformation,2012,Lupo eleonora,Lupo eleonora
Percorsi sonori urbani. comunicazione per l'identità del territorio,2009,Calabi daniela anna,Calabi daniela anna
"Modelli quotidiani, stereotipi diffusi.",2012,Bucchetti valeria luisa,Bucchetti valeria luisa
Anticorpi comunicativi.progettare per la comunicazione di genere,2012,Baule giovanni;Bucchetti valeria luisa,Baule giovanni;Bucchetti valeria luisa
Design dell’accesso. metodi e strumenti per il packaging design,2012,Bucchetti valeria luisa;Ciravegna erik,Bucchetti valeria luisa;Ciravegna erik
Immobili visioni. domande intorno alla persistenza dello stereotipo,2012,Zingale salvatore,Zingale salvatore
Orientarsi tutti. il contributo della semiotica per un wayfinding for all,2012,Zingale salvatore,Zingale salvatore
Museum spaces and new paradigms of cultural experience,2012,Trocchianesi raffaella,Trocchianesi raffaella
Design and theatre: crossed paths,2012,Celi manuela;Trocchianesi raffaella,Celi manuela;Trocchianesi raffaella
Iconology as a matter of design between information visualization and artistic approach,2012,Trocchianesi raffaella;Ciuccarelli paolo,Trocchianesi raffaella;Ciuccarelli paolo
"Design teaching and cultural companies. languages, tools and methods toward a profitable involvement.",2012,Trocchianesi raffaella;Guglielmetti ilaria,Trocchianesi raffaella;Guglielmetti ilaria
Il noir: da genere narrativo a espressione progettuale nell’illustrazione e nell’allestimento,2012,Trocchianesi raffaella,Trocchianesi raffaella
Golden days. artisti americani in toscana all’inizio del novecento,2012,Mazzanti anna;Paragone. arte  ,Mazzanti anna;Paragone. arte  
Designing an emotional narrative that integrates the architectural richness and the oral patrimony of historic centres for activating the tissues of these sites with their inhabitants,2012,Delgado baron tania catalina;Mussinelli elena germana;Trocchianesi raffaella,Delgado baron tania catalina;Mussinelli elena germana;Trocchianesi raffaella
New italian design,2006,Branzi andrea;Biamonti alessandro;Macchi d.,Branzi andrea;Biamonti alessandro,Macchi d.
Long distance designer,2012,Biamonti alessandro,Biamonti alessandro
Mind the gap: how to design in new paradigms,2012,Biamonti alessandro,Biamonti alessandro
Snapshot,2012,Biamonti alessandro,Biamonti alessandro
Questa non è un'introduzione...,2012,Biamonti alessandro,Biamonti alessandro
"Pietro aldi, ettore ferrari, paride pascucci, vincenzo jerace, napoleone martinuzzi, domenico ponzi, belisario baggiani, giovanni prini schede critico-biografiche artisti e opere",2005,Mazzanti anna,Mazzanti anna
Case histories (open and safe places),2009,Trocchianesi raffaella,Trocchianesi raffaella
Residual area and city entrances: some experiences,2009,Trocchianesi raffaella,Trocchianesi raffaella
Design networks and knowledge management for supporting small and medium enterprises. cases from italy.,2003,Bertola paola;Collina luisa maria virginia;Ciuccarelli paolo;Innocenti perla,Bertola paola;Collina luisa maria virginia;Ciuccarelli paolo;Innocenti perla
Depicting perceived city-scapes: dynamic visualization tools as a support for urban decision making processes.,2012,Lupi giorgia;Ciuccarelli paolo,Lupi giorgia;Ciuccarelli paolo
"Lasciare spazio all'errore, senza la paura di sbagliare",2011,Biamonti alessandro,Biamonti alessandro
A multi-level approach for damage prevention in seismic areas. application to historic centres of the western liguria,2003,Binda luigia;Anzani anna;Baila a.;Baronio giulia,Binda luigia;Anzani anna;Baronio giulia,Baila a.
"Indagine conoscitiva, per l’analisi di vulnerabilità, di due centri storici liguri",2004,Binda luigia;Anzani anna;Baila a.;Penazzi daniela,Binda luigia;Anzani anna;Penazzi daniela,Baila a.
Un approccio multidisciplinare alla prevenzione dei danni in zona sismica,2005,Binda luigia;Anzani anna;Baila a.;Cardani giuliana;Penazzi daniela;Saisi antonella elide,Binda luigia;Anzani anna;Cardani giuliana;Penazzi daniela;Saisi antonella elide,Baila a.
Vulnerability study in seismic areas: the role of on-site and archives investigation,2004,Anzani anna;Baila a.;Penazzi daniela;Binda luigia,Anzani anna;Penazzi daniela;Binda luigia,Baila a.
La variabile tecnologica. le tecnologie informatiche per l'innovazione dei prodotti e dei processi.,1998,Ciuccarelli paolo,Ciuccarelli paolo
Tipologie murarie e costruttive nei centri storici,2005,Binda luigia;Anzani anna;Baila a.;Penazzi daniela,Binda luigia;Anzani anna;Penazzi daniela,Baila a.
"Gli archivi di architettura, design e grafica in lombardia: criteri, metodi e risultati del censimento 2011-2012",2012,Ciaga' graziella leyla,Ciaga' graziella leyla
"Gli archivi di architettura, design e grafica in lombardia. censimento delle fonti",2012,Ciaga' graziella leyla,Ciaga' graziella leyla
La collezione gori all’ivam di valencia,2003,Mazzanti anna;Architettura del paesaggio  ,Mazzanti anna;Architettura del paesaggio  
Modelli virtuali per il progetto e la pianificazione,2011,Ceconello mauro attilio,Ceconello mauro attilio
"Luigi angelini, luciano baldessari, walter barbero, osvaldo borsani, maurice cerasi, pierluigi cerri e alessandro colombo, baran ciagà, sergio crotti e enrica invernizzi, fabrizio de miranda, giuseppe gambirasio, vittorio gregotti ludovico meneghetti e giotto stoppino, gregotti associati, giovanni greppi, sergio invernizzi, antonio monestiroli, giovanni muzio, virginio muzio, pierluigi nicolin, giuseppe pizzigoni, gian luigi reggio, vito sonzogni, albe e lica steiner, giotto stoppino, ernesto suardo, silvano tintori, giorgio zenoni, silvano zorzi.",2012,Ciaga' graziella leyla,Ciaga' graziella leyla
Alessandro mendini,2011,Ciaga' graziella leyla,Ciaga' graziella leyla
Stile di olivetti,2011,Ciaga' graziella leyla,Ciaga' graziella leyla
Temi e figure del condominio milanese,2012,Ciaga' graziella leyla;Rassegna di architettura e urbanistica  ,Ciaga' graziella leyla;Rassegna di architettura e urbanistica  
Attilio marcolli,2012,Calabi daniela anna;Bisson mario,Calabi daniela anna;Bisson mario
￼baldessari e gnecchi ruscone al casva di milano,2002,Ciaga' graziella leyla;Aaa italia  ,Ciaga' graziella leyla;Aaa italia  
Archivi e ricerca. le fonti del novecento.,2001,Ciaga' graziella leyla;Aaa italia  ,Ciaga' graziella leyla;Aaa italia  
Archivi aggregati,2003,Ciaga' graziella leyla;Aaa italia  ,Ciaga' graziella leyla;Aaa italia  
Gli archivi degli architetti: un patrimonio da conoscere,2004,Ciaga' graziella leyla;Al  ,Ciaga' graziella leyla;Al  
La casa popolare 1903-2003,2004,Ciaga' graziella leyla;Al  ,Ciaga' graziella leyla;Al  
Virginio muzio. architettura 1889-1904,2005,Ciaga' graziella leyla;La rivista di bergamo  ,Ciaga' graziella leyla;La rivista di bergamo  
High quality + low cost = green living. progetto di residenza sociale ad elevate prestazioni e basso costo.  high quality + low cost = green living. a high quality low cost social housing project in milan.,2012,Bellini oscar eugenio;Daglio laura;Dall'o' giuliano;Gerosa giulia maria;Scoccimarro antonio,Bellini oscar eugenio;Daglio laura;Dall'o' giuliano;Gerosa giulia maria;Scoccimarro antonio
Need are 4: food,2006,E. tempelman;P. joore;T. van der horst;H. luiten;E. lindeijer;M. van schie;Rampino lucia rosa elena,Rampino lucia rosa elena,E. tempelman;P. joore;T. van der horst;H. luiten;E. lindeijer;M. van schie
Il giardino di daniel spoerri,2003,Mazzanti anna;I. beniamino;E. crispolti;A. jouffroy;H. martin;A. schwarz;D. spoerri,Mazzanti anna,I. beniamino;E. crispolti;A. jouffroy;H. martin;A. schwarz;D. spoerri
Germogli di un nuovo made in italy,2011,Biamonti alessandro;Diid. disegno industriale industrial design  ,Biamonti alessandro;Diid. disegno industriale industrial design  
Linking smart cities datasets with human computation - the case of urbanmatch,2012,I. celino;S. contessa;Corubolo marta;Dell'aglio daniele;Della valle emanuele;S. fumeo;T. kruger,Corubolo marta;Dell'aglio daniele;Della valle emanuele,I. celino;S. contessa;S. fumeo;T. kruger
Il giardino di daniel spoerri,2003,Mazzanti anna,Mazzanti anna
Frozen interior,2010,Biamonti alessandro;Shinei sheji  ,Biamonti alessandro;Shinei sheji  
Ergonomics and design for sustainability in   healthcare: ambient assisted living and the   social-environmental impact of patients   lifestyle.,2012,Andreoni giuseppe;Arslan pelin;Costa fiammetta carla enrica;Muschiato sabrina;Romero maximiliano ernesto;Work  ,Andreoni giuseppe;Arslan pelin;Costa fiammetta carla enrica;Muschiato sabrina;Romero maximiliano ernesto;Work  
The design of a knowledge exchange network beetween university and smss: the dea experience,2011,Arquilla venanzio;Genco d.;Mortati marzia,Arquilla venanzio;Mortati marzia,Genco d.
"Documentare, narrare, valorizzare (titolo inglese ""documenting, telling, enhanching"")",2012,Guida francesco ermanno,Guida francesco ermanno
Daniele turchi,2012,Guida francesco ermanno,Guida francesco ermanno
Silvio coppola,2012,Guida francesco ermanno,Guida francesco ermanno
Franco bassi,2012,Guida francesco ermanno,Guida francesco ermanno
"Bergamo, quartiere malpensata, 1907-10; bergamo, quartiere zognina, 1910-20; bergamo, quartiere loreto, 1922-40; bergamo, quartiere carnovali, 1927-28; bergamo, quartiere carnovali villette, 1942-51; bergamo, case fanfani, 1949-53; bergamo, quartiere cep monterosso, 1959-70; gazzaniga (bg), case gescal, 1967; calolziocorte (lc), casa gescal, 1972; lodi, edificio in viale pavia, 1976-78; bergamo, piano particolareggiato carducci-loreto, 1975-79; casalpusterlengo (lo), edificio in viale matteotti, 1976-77; mandello del lario (lc), quartiere in località rongio, 1979-80; bergamo, quartiere alla trucca, 1991-99; spirano (bg), complesso ""lo stallazzo"", 1996-2003",2005,Ciaga' graziella leyla,Ciaga' graziella leyla
Le case nella triennale. dal parco al qt8,2005,Ciaga' graziella leyla;Tonon graziella,Ciaga' graziella leyla;Tonon graziella
Azioni urgenti di conservazione di caretta carettanelle isole pelagie,2001,E. balletto;B. barone;Ceconello mauro attilio;A. d’andrea;L. dell’anna;S. di marco;A. dominici;C. giacoma;F. mari;F. miglietta;G. nicolini;S. piovano;L. pozzi;M. solinas;Pianura  ,Ceconello mauro attilio;Pianura  ,E. balletto;B. barone;A. d’andrea;L. dell’anna;S. di marco;A. dominici;C. giacoma;F. mari;F. miglietta;G. nicolini;S. piovano;L. pozzi;M. solinas
"Nuove tecnologie, multimedia e standard grafici per la rappresentazione digitale del territorio",2002,Ceconello mauro attilio,Ceconello mauro attilio
Intangible geographies: the digital war heritage museum/exhibition of the netherlands,2013,Lupo eleonora,Lupo eleonora
"Iii congreso internacional de sinestesia, ciencia y arte",2009,M. j. de córdoba;E. m. hubbard;Ricco' dina;S. a. day,Ricco' dina,M. j. de córdoba;E. m. hubbard;S. a. day
Il sistema del progetto,2010,Colombi chiara,Colombi chiara
La semiotica per l'ergonomia,2002,Zingale salvatore,Zingale salvatore
Architettura di collezione: analisi e pianificazione della complessità,2010,Colombi chiara,Colombi chiara
La ricerca di ispirazione: orientare il progetto,2010,Colombi chiara,Colombi chiara
Senai design future. from know-how to know-why to innovate brazilian design culture,2011,Colombi chiara;Cumulus working papers  ,Colombi chiara;Cumulus working papers  
Dalla ricerca di scenario alla collezione,2007,Colombi chiara,Colombi chiara
Interpretazione e progetto. semiotica dell'inventiva,2012,Zingale salvatore,Zingale salvatore
Leggere e orientare l’innovazione: la ricerca pre-progettuale nel design della moda,2007,Colombi chiara,Colombi chiara
La semiotica e le arti utili in undici dialoghi,2005,Zingale salvatore,Zingale salvatore
La ricerca desk per il progetto moda: merceologia e storia,2007,Colombi chiara;Conti giovanni maria,Colombi chiara;Conti giovanni maria
Segnare la strada: il contributo della semiotica al wayfinding,2006,Zingale salvatore,Zingale salvatore
Sussidiario di semiotica in dieci lezioni e duecento immagini,2007,M. a. bonfantini;J. bramati;Zingale salvatore,Zingale salvatore,M. a. bonfantini;J. bramati
Il senso relazionale degli oggetti,2012,Zingale salvatore,Zingale salvatore
Le relazioni semiotiche. note per una ergonomia della comunicazione,2007,Zingale salvatore;Design view. magazine della rete nazionale di ricerca sistema design italia  ,Zingale salvatore;Design view. magazine della rete nazionale di ricerca sistema design italia  
The endless metropolis or the end of metropolis,2004,M. a. bonfantini;Zingale salvatore,Zingale salvatore,M. a. bonfantini
Archetypical. sharing values through a design experience,2012,Vacca federica;Colombi chiara,Vacca federica;Colombi chiara
Innovare i prodotti,2007,Colombi chiara,Colombi chiara
Rafforzare l'identità aziendale,2007,Colombi chiara,Colombi chiara
L’université comme « design manager » des processus d’innovation de produits/services,2012,Arquilla venanzio,Arquilla venanzio
Triggering design innovation in a territory of smes. the dea project and the dea tv.,2011,Arquilla venanzio;D. genco;Mortati marzia,Arquilla venanzio;Mortati marzia,D. genco
Student brain – tools and methods to support the students creativity and to improve the learning and co-learning processes - the polibrain case,2011,Arquilla venanzio;R. motta,Arquilla venanzio,R. motta
Dialoghi e dialogicità,2005,Zingale salvatore,Zingale salvatore
"Canale che usi, contatto che trovi: l’importanza del tatto",2005,M. a. bonfantini;Zingale salvatore,Zingale salvatore,M. a. bonfantini
Immagini e modelli per l’invenzione,2005,Zingale salvatore,Zingale salvatore
Painting of darkness: exhibition of twelve paintings,2002,M. a. bonfantini;Zingale salvatore;Annali della facolta' di lingue e letterature straniere dell'universita' di bari  ,Zingale salvatore;Annali della facolta' di lingue e letterature straniere dell'universita' di bari  ,M. a. bonfantini
I colori e l’invenzione della vita,2002,M. a. bonfantini;Zingale salvatore;Colore  ,Zingale salvatore;Colore  ,M. a. bonfantini
La ricerca sistema design italia,2002,V. cristallo;A. morone;Parente marina,Parente marina,V. cristallo;A. morone
Il sistema produttivo.,2002,Parente marina,Parente marina
Introduction to dppi 2011,2012,Cautela cabirio;Rizzo francesca,Cautela cabirio;Rizzo francesca
"Felice carena, donna nuda, carlo socrate, venere dormiente, felice carena, quiete, armando spadini, piccoli pesctori (tobiolo e l’angelo), achille funi, ragazza con frutta, leonardo dudreville, cacciagione, schede delle opere",2010,Mazzanti anna,Mazzanti anna
La scuola adotta un monumento.,2002,Parente marina,Parente marina
Sensi tempo e architettura. spazi possibili per umani e non,2012,Barbara anna,Barbara anna
Smilephone,2002,Parente marina,Parente marina
L’“ombra cara” di silvia de maria nella casa dei tre oci a venezia: una prova di ‘arte impersonale’ o della condivisione di ideali?,2005,Mazzanti anna;Venezia arti  ,Mazzanti anna;Venezia arti  
Note di museologia veneziana: il ruolo di angelo conti funzionario presso le gallerie dell’accademia,2002,Mazzanti anna;Saggi e memorie di storia dell'arte  ,Mazzanti anna;Saggi e memorie di storia dell'arte  
Estati di chase a firenze,2002,Mazzanti anna;Artista  ,Mazzanti anna;Artista  
Artisti come «sentimental traveller»: john singer sargent e le presenze angloamericane in italia,2003,Mazzanti anna;La diana  ,Mazzanti anna;La diana  
Il palazzo e la città. progettare piazza della scala,2012,Irace fulvio;De lucchi m.,Irace fulvio,De lucchi m.
"Luca beltrami e ""l'invenzione di piazza della scala""",2012,Irace fulvio,Irace fulvio
Gio ponti,2012,Irace fulvio;Leoni maria manuela,Irace fulvio;Leoni maria manuela
Welfare dell'architettura. cinque concorsi per cinque architetture,2012,Irace fulvio;Archi  ,Irace fulvio;Archi  
Le immagini della città / images of the city,2000,Piazza mario;Abitare  ,Piazza mario;Abitare  
Claude marzotto,2008,Piazza mario;Abitare  ,Piazza mario;Abitare  
Qualche lampo per michele / flashes of michele,2009,Piazza mario;Abitare  ,Piazza mario;Abitare  
L'immagine come emblema:l'ambiguo catalogo degli oggetti esistibili,2011,Ceppi giulio,Ceppi giulio
500. il potere di una rivista / 500. the power of a magazine,2010,Piazza mario;Abitare  ,Piazza mario;Abitare  
Il progetto è un oggetto / the project is an object,2010,Piazza mario;Abitare  ,Piazza mario;Abitare  
Alla ricerca dell'archetipo del design / looking for the archtypes of design,2010,Piazza mario;Abitare  ,Piazza mario;Abitare  
Novembre rosso / red novembre,2010,Piazza mario;Abitare  ,Piazza mario;Abitare  
I modi della grafica / the manners of graphic design,2011,Piazza mario;Abitare  ,Piazza mario;Abitare  
Moleskine writing collection: progetto di ampliamento / moleskine writing collection: the family is getting bigger,2011,Piazza mario;Abitare  ,Piazza mario;Abitare  
Tentativo per non scrivere il mio primo editoriale / an attempt not to write my first editorial,2011,Piazza mario;Abitare  ,Piazza mario;Abitare  
Invito al viaggio / an invitation on a journey,2012,Piazza mario;Abitare  ,Piazza mario;Abitare  
"Sergio asti, progetti, cascate, fiumi e torrenti / sergio asti, projects, waterfalls, rivers and streams",2012,Piazza mario;Abitare  ,Piazza mario;Abitare  
Un'identità multiverso / a multisided identity,2012,Piazza mario;Abitare  ,Piazza mario;Abitare  
Good n.e.w.s,2006,Piazza mario;Domus  ,Piazza mario;Domus  
Il tascabile come medium / paperbacks as media,1999,Piazza mario;Linea grafica  ,Piazza mario;Linea grafica  
Studio firma,2003,Piazza mario;Linea grafica  ,Piazza mario;Linea grafica  
Un'immagine istituzionale / an institutional image,2003,Piazza mario;Linea grafica  ,Piazza mario;Linea grafica  
The multidisciplinary aspect of colour,2012,Bisson mario,Bisson mario
Potenzialità,2004,Ingaramo matteo oreste,Ingaramo matteo oreste
Gestire l'innovazione attraverso la ricerca progettuale,2002,Ingaramo matteo oreste,Ingaramo matteo oreste
La seconda fase. analisi dei fattori evolutivi,2002,Ingaramo matteo oreste,Ingaramo matteo oreste
Educating design students to design research for innovation,2007,Ingaramo matteo oreste;Rampino lucia rosa elena,Ingaramo matteo oreste;Rampino lucia rosa elena
Branding for china. promuovere i design brand in cina.,2012,Zurlo francesco,Zurlo francesco
Design and innovation: action research for competitiveness,2007,Ingaramo matteo oreste;Rampino lucia rosa elena,Ingaramo matteo oreste;Rampino lucia rosa elena
Autorialità del design e nuovi oggetti di progetto,2012,Zurlo francesco;Diid. disegno industriale industrial design  ,Zurlo francesco;Diid. disegno industriale industrial design  
"Product design education ""world wide"": cultural context and teaching process-an italian case study",2006,Ingaramo matteo oreste;Selva serena,Ingaramo matteo oreste;Selva serena
Teaching on line industrial design practices,2005,Maiocchi marco maria;Ingaramo matteo oreste,Maiocchi marco maria;Ingaramo matteo oreste
Agape:lo stile dell’innovazione,2005,Ingaramo matteo oreste,Ingaramo matteo oreste
"Prodotto, sensazione, significato",2004,Ingaramo matteo oreste,Ingaramo matteo oreste
"Aerei immobili, aria in movimento",2004,Ingaramo matteo oreste,Ingaramo matteo oreste
"La nuova cultura del product design, il rapporto con l’industria, nuova metodica del product design",2006,Ingaramo matteo oreste,Ingaramo matteo oreste
"Sargent, un seduttore del pennello",2003,Mazzanti anna;Kos  ,Mazzanti anna;Kos  
"Il “giardino per la casa da tè” di kanramachi a certaldo, un progetto di hidetoshi nagasawa",2002,Mazzanti anna;Architettura del paesaggio  ,Mazzanti anna;Architettura del paesaggio  
Sargent e l’italia,2002,Mazzanti anna,Mazzanti anna
I giardini di oggi e i giardini di ieri,2002,Mazzanti anna,Mazzanti anna
Mobile embodiments_new convergences in mobile telephony,2004,Ceppi giulio;A. cervini;J. kayser,Ceppi giulio,A. cervini;J. kayser
Awareness design_ il design della consapevolezza: un percorso sperimentale,2012,Ceppi giulio,Ceppi giulio
Progettare l'elettrodomestico,2004,Ingaramo matteo oreste,Ingaramo matteo oreste
Gli strumenti di rappressentazione del progetto,2004,Ingaramo matteo oreste,Ingaramo matteo oreste
Il progetto di innovazione,2004,Ingaramo matteo oreste,Ingaramo matteo oreste
La prima esercitazione progettuale,2004,Ingaramo matteo oreste,Ingaramo matteo oreste
Il workshop finale,2004,Ingaramo matteo oreste,Ingaramo matteo oreste
Daniel spoerri e la natura. storia di un rapporto artistico conflittuale attraverso il giardino del monte amiata,2001,Mazzanti anna;Architettura del paesaggio  ,Mazzanti anna;Architettura del paesaggio  
“sentieri nell’arte”: ricognizione sui parchi di scultura in toscana,2001,Mazzanti anna;La nuova città  ,Mazzanti anna;La nuova città  
Design e finitura dei compositi derivati dal legno. un motore per l'innovazione di prodotto,2003,Ingaramo matteo oreste;Verniciatura industriale  ,Ingaramo matteo oreste;Verniciatura industriale  
Contemporary authentic”: a design driven strategy for activating intangible heritage and craft knowledge,2016,Lupo eleonora;Giunta elena enrica,Lupo eleonora;Giunta elena enrica
Beyond gravity. nuove esplorazioni progettuali,2013,Ferraris silvia deborah;Trabucco francesco,Ferraris silvia deborah;Trabucco francesco
"Prodesign. progetto, professione, prodotto",2012,Ingaramo matteo oreste,Ingaramo matteo oreste
Il concorso deisign,2008,Ingaramo matteo oreste;Il giornale dell'architettura  ,Ingaramo matteo oreste;Il giornale dell'architettura  
Il tessuto per arredamento,2001,Soldati maria grazia;Gap casa  ,Soldati maria grazia;Gap casa  
"Towards a cross cultural society; from ethnicity to design, “narrative” heritage drives innovation.",2013,Conti giovanni maria;Galli francesco;B. pino,Conti giovanni maria;Galli francesco,B. pino
It & 3d integrated tools for design teaching and  research,2007,Ingaramo matteo oreste;Carulli marina,Ingaramo matteo oreste;Carulli marina
Trendspace 04,2004,Trocchianesi raffaella;D. ferrari;A. honegger;P. baffa,Trocchianesi raffaella,D. ferrari;A. honegger;P. baffa
Trasparenza e prospettiva,2004,Ciaga' graziella leyla;Irace fulvio,Ciaga' graziella leyla;Irace fulvio
"Mostra: studio museo achille castiglioni, presso shiodome italia creative center, tokyo",2008,S. annicchiarico;Parente marina;Seassaro alberto,Parente marina;Seassaro alberto,S. annicchiarico
"Mostra e giornata di studio: ""lo studio-museo achille castiglioni della triennale di milano. scenari di fruizione e prospettive di valorizzazione"" presso la triennale di milano - settembre 2007",2007,S. annicchiarico;Parente marina;Seassaro alberto,Parente marina;Seassaro alberto,S. annicchiarico
Una reflexión sobre el arte ambiental en italia,2003,Mazzanti anna;Contrastes  ,Mazzanti anna;Contrastes  
Sentieri nell'arte,2007,Mazzanti anna,Mazzanti anna
Città della scienza - fondazione idis,2003,Parente marina,Parente marina
Arte e design nel tessuto,2012,Soldati maria grazia,Soldati maria grazia
"Mario de maria, la luna che torna in seno alla madre terra e biografia dell’artista",2001,Mazzanti anna,Mazzanti anna
Mario de maria per l’ isaotta guttadauro: pittore ‘lunatico’ e ‘maledetto’ nella roma dannunziana,2001,Mazzanti anna,Mazzanti anna
Tecnologia. missione sicurezza,1999,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
"Tecnologia. pret à porter del futuro. tessuti elettrici, abiti e accessori digitali saranno i protagonisti del guardaroba del terzo millennio",1999,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia. futuro in movimento. un laboratorio mobile sperimentale per ricerche ambientali,1999,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia. smart house,1999,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
"Tecnologia. che ne sarà di radio, telefoni, televisioni e computer?",1999,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia. catturare le immagini,1999,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia. generazioni ultrasottili,1999,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia. i grandi navigatori,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia. la generazione intelligente,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia. le tecnologie del comunicare,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia & natura. le linee del drago,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia & natura. la casa solare,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia & natura. verde naturale e verde artificiale,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia & natura. la terza pelle,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia & natura. la casa multimediale,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Tecnologia & natura. la casa automatica,1998,Dominoni annalisa;Case da abitare  ,Dominoni annalisa;Case da abitare  
Automobile: glossario dello stile,2000,Turinetto marco,Turinetto marco
Space architecture special focus. spacelab,2003,Dominoni annalisa;Indian architect & builder  ,Dominoni annalisa;Indian architect & builder  
Tecnologia di ieri e di oggi. trent’anni di elettrodomestici,1999,Dominoni annalisa;La mia casa  ,Dominoni annalisa;La mia casa  
Progetto agricult,2008,Lupo eleonora,Lupo eleonora
Understandig the “potential of innovation/transformation“ of social practices and knowledges repertories. towards a model for a sustainable activation of intangible cultural heritage,2012,Lupo eleonora;N. pedrazzini,Lupo eleonora,N. pedrazzini
Polvere di stelle.la smaterializzazione delle sorgenti negli ambienti interni,2002,Murano francesco,Murano francesco
