title,author,year,type,keywords,cluster
Sostenibili riflessioni,"RATTI, ANDREA",2012,01.1 Articolo in Rivista,-,nocluster
Segnali di cambiamento,"RATTI, ANDREA",2012,01.1 Articolo in Rivista,-,nocluster
Voglia di coupé,"RATTI, ANDREA",2012,01.1 Articolo in Rivista,-,nocluster
Dettagli che contano,"RATTI, ANDREA",2012,01.1 Articolo in Rivista,-,nocluster
Il dizionario del grafico,"PIAZZA, MARIO",1994,-,-,nocluster
Sea Pod,"RATTI, ANDREA",2011,01.1 Articolo in Rivista,-,nocluster
Piccole innovazioni,"RATTI, ANDREA",2011,01.1 Articolo in Rivista,-,nocluster
Sperimentazione continua,"RATTI, ANDREA",2011,01.1 Articolo in Rivista,-,nocluster
Divertirsi con leggerezza,"RATTI, ANDREA",2011,01.1 Articolo in Rivista,-,nocluster
Una mostra in viaggio. I libri di Amedeo Martegani,"PIAZZA, MARIO",2001,-,-,nocluster
"Le nuove tecnologie per la creazione di reti del progetto: il caso Onami
Design. Il Caso Onami","BIANCHINI, MASSIMO",2004,01.1 Articolo in Rivista,Design; ICT,nocluster
La smetti di fare il bambino?,"RATTI, ANDREA",2011,01.1 Articolo in Rivista,-,nocluster
Visioni concrete di sostenibilità,"RATTI, ANDREA",2011,01.1 Articolo in Rivista,-,nocluster
L’ATTIVAZIONE DELLE STRATEGIE DI TUTELA: MODALITA’ E MOTIVAZIONI,"BIANCHINI, MASSIMO",2005,01.1 Articolo in Rivista,Design; Intellectual Property,nocluster
Consolidated innovation,"GEROSA, GIULIA MARIA",2012,-,-,nocluster
Design research and product innovation. How Design management can enhance creativity and influence companies' strategies.,"INGARAMO, MATTEO ORESTE;RAMPINO, LUCIA ROSA ELENA",2004,01.1 Articolo in Rivista,-,nocluster
Design Management,"DOMINONI, ANNALISA",1997,01.1 Articolo in Rivista,-,nocluster
Economia informa.  The single market,"DOMINONI, ANNALISA",1998,-,-,nocluster
Il ruolo strategico del design,"DOMINONI, ANNALISA",1998,-,-,nocluster
Abitare il tempo. I mutamenti del mercato,"DOMINONI, ANNALISA",1998,01.1 Articolo in Rivista,-,nocluster
La Germania e la certificazione di prodotto dei marchi di qualità,"DOMINONI, ANNALISA",1998,01.1 Articolo in Rivista,-,nocluster
Economia informa. Hong Kong Interior,"DOMINONI, ANNALISA",1998,-,-,nocluster
I complementi animati,"DOMINONI, ANNALISA",1998,-,-,nocluster
La barriera verso EST per le procedure di certificazione dei prodotti,"DOMINONI, ANNALISA",1998,01.1 Articolo in Rivista,-,nocluster
La sicurezza degli impianti elettrici nelle abitazioni,"DOMINONI, ANNALISA",1998,01.1 Articolo in Rivista,-,nocluster
"Salute, benessere e sicurezza","DOMINONI, ANNALISA",1998,-,-,nocluster
Excelsior Premiere,"GEROSA, GIULIA MARIA",2011,-,-,nocluster
Shopping Panorama,"GEROSA, GIULIA MARIA",2011,01.1 Articolo in Rivista,-,nocluster
Memory and transformation,"GEROSA, GIULIA MARIA",2011,-,-,nocluster
Germano Facetti. Grafica e testimonianza,"PIAZZA, MARIO",2008,01.1 Articolo in Rivista,-,nocluster
Enzo Hruby. Hesa,"DOMINONI, ANNALISA",1998,01.1 Articolo in Rivista,-,nocluster
"Gnam, gnam art","MAZZANTI, ANNA",2000,01.1 Articolo in Rivista,eat art; arte commestibile; new dada; arte oggettuale,nocluster
Il Giardino di Daniel Spoerri a Seggiano: Arte e Paesaggio,"MAZZANTI, ANNA",1999,01.1 Articolo in Rivista,arte ambientale; arte ambientata; parco di sculture,nocluster
Al Giardino di Spoerri: le iniziative del 1999,"MAZZANTI, ANNA",1999,01.1 Articolo in Rivista,scultura nel paesaggio; parchi di scultura; ready made,nocluster
La grafica su Marte 2000 / Graphics on Mars 2000,"PIAZZA, MARIO",1996,01.1 Articolo in Rivista,-,nocluster
Parlare con le figure,"PIAZZA, MARIO",2010,-,-,nocluster
Dall'autore all'esercizio / From author to practice,"PIAZZA, MARIO",1996,-,-,nocluster
Design invisibile/Invisible design,"BARBARA, ANNA",2011,01.1 Articolo in Rivista,-,nocluster
Fostering change to sustainable consumption and production: an evidence based view,"VEZZOLI, CARLO ARNALDO;Tukker, A.;Emmert, S.;Charter, M.;Sto, E.;Munch Andersen, M.;Geerken, T.;Lahlou, S.",2008,01.1 Articolo in Rivista,-,nocluster
"The governance and practice of change of sustainable consumption and production."" Introduction to the ideas and recommendations presented in the articles in this special issue of the journal of cleaner production.","VEZZOLI, CARLO ARNALDO;Tukker, A.;Sto, E.",2008,01.1 Articolo in Rivista,-,nocluster
NETS: a design tool for activating social networks,"MORTATI, MARZIA;L. Cruickshank",2012,01.1 Articolo in Rivista,United Kingdom; Social networks; Organizational innovation; Small to medium-sized enterprises; Design research; NETS,nocluster
Prova di incendio in scala reale a convalida di modelli CFD,"BORGHETTI, FABIO;CUOCI, ALBERTO;FRASSOLDATI, ALESSIO;GANDINI, PAOLO",2012,01.1 Articolo in Rivista,Tunnel; sicurezza; incendio in galleria; CFD model,nocluster
"Restoration economy. Manufaktura, Lodz","CAMOCINI, BARBARA;REBAGLIO, AGNESE",2012,01.1 Articolo in Rivista,-,nocluster
Area C: uno strumento di ri-pianificazione urbana?,"BORGHETTI, FABIO;PONTI, MARCO",2012,01.1 Articolo in Rivista,mobilità sostenibile; congestione; pianificazione urbana,nocluster
Decoding hospitality,"SCULLICA, FRANCESCO",2012,01.1 Articolo in Rivista,ospitalità; contract design; interior design; hotel design,nocluster
Progettare un gioco non è un gioco,"VIGNATI, ARIANNA",2012,01.1 Articolo in Rivista,-,nocluster
Silent Witnesses. Innovation Through Tradition in Italian Fashion Companies.,"VACCA, FEDERICA",2012,01.1 Articolo in Rivista,-,nocluster
Field-Configuring Events: Design Fairs and Cities,"SEDINI, CARLA",2011,-,-,nocluster
La città creativa,"V. Anzoise;SEDINI, CARLA",2011,-,-,nocluster
Iter progettuali ed estensioni di campo. Una conversazione tra Giampaolo Proni e Raffaella Trocchianesi,"G. Proni;TROCCHIANESI, RAFFAELLA",2008,01.1 Articolo in Rivista,-,nocluster
SERVICE DESIGN. La prospettiva del design dei servizi al centro del modello di produzione innovativa contemporanea / SERVICESCAPES. Perspectives of service design as core to the contemporary innovative production model,"MAFFEI, STEFANO;E. Pacenti;VILLARI, BEATRICE",2013,01.1 Articolo in Rivista,-,nocluster
"￼PROGETTO DESTINATION - Quantificare e gestire il rischio associato al trasporto di merci pericolose su strada
￼","BORGHETTI, FABIO;GANDINI, PAOLO;IULIANO, ROSANNA;Pastorelli, Giuseppe;MAJA, ROBERTO;STUDER, LUCA PASINO",2013,01.1 Articolo in Rivista,"Rischio trasporti, merci pericolose",nocluster
Il design per l’agricoltura e l’alimentazione. La nuova sfida per il futuro,"FERRARA, MARIA RITA",2013,01.1 Articolo in Rivista,design for food; design research; alimentazione; futuro,nocluster
"Women, Design and Democracy. What Future for the Mediterranean?","FERRARA, MARIA RITA",2013,01.1 Articolo in Rivista,Women design; Democracy; creativity; Mediterranean Design; Economic Development; Social innovation; design and entrepreneurship,nocluster
Design e Produzione in Italia dal ‘Miracolo economico’ all'attualità,"FERRARA, MARIA RITA",2013,01.1 Articolo in Rivista,Italian design; design-producion; art direction; strategic design; design know how; design centred companies; new professions.,nocluster
Tokyo,"BERTOLA, PAOLA",2012,01.1 Articolo in Rivista,-,nocluster
Istambul,"BERTOLA, PAOLA",2012,01.1 Articolo in Rivista,-,nocluster
"Triennal 1951: Post-War Reconstruction and ""Divine Proportione""","IRACE, FULVIO;A. C. Cimoli",2013,01.1 Articolo in Rivista,-,nocluster
Il Pijama dell’oggetto,"CONTI, GIOVANNI MARIA",2013,01.1 Articolo in Rivista,-,nocluster
"Trasformazioni euforiche, non sempre ""ideali"".","IRACE, FULVIO",2013,01.1 Articolo in Rivista,Milano; trasformazioni urbane; XXI secolo,nocluster
Colorimetry evaluation supporting the design of LED projectors for paintings lighting: a case study,"MUSANTE, FULVIO;ROSSI, MAURIZIO",2012,01.1 Articolo in Rivista,-,nocluster
LED: qualità della luce e efficienza,"MUSANTE, FULVIO;ROSSI, MAURIZIO;PALEARI, DANILO;CASCIANI, DARIA;SINISCALCO, ANDREA",2012,01.1 Articolo in Rivista,-,nocluster
Colour rendering of the sources at the solid state,"MUSANTE, FULVIO;ROSSI, MAURIZIO",2013,01.1 Articolo in Rivista,-,nocluster
"Le nuove tendenze nella solid state lighting: i led multichip, New trends in solid-state lighting: multi-chip LEDs","PALEARI, DANILO;CASCIANI, DARIA;ROSSI, MAURIZIO",2011,01.1 Articolo in Rivista,-,nocluster
"Road safety, l’equilibrio del sistema galleria","BORGHETTI, FABIO;Marlier, Elio",2013,01.1 Articolo in Rivista,sicurezza gallerie,nocluster
Mobile Expo: a temporary pavilion goes on tour,"COLLINA, LUISA MARIA VIRGINIA",2013,01.1 Articolo in Rivista,design degli spazi aperti; allestimento; architetture temporanee,nocluster
Food Practice nelle Scuole di Design del mondo,"COLLINA, LUISA MARIA VIRGINIA",2013,01.1 Articolo in Rivista,scuole di design,nocluster
"Crafting social innovators: Designing collaborative, participative, networked solutions in urban contexts","MORTATI, MARZIA;VILLARI, BEATRICE",2013,01.1 Articolo in Rivista,-,nocluster
"IX en IX Neuf en Neuf – Boutique Cartier Milano, Bruno Moinard","GEROSA, GIULIA MARIA",2013,01.1 Articolo in Rivista,-,nocluster
"Work in progress - Carthartt – Moscow Russia, Andrea Caputo","GEROSA, GIULIA MARIA",2013,01.1 Articolo in Rivista,-,nocluster
Pechino,"COLOMBI, CHIARA",2012,01.1 Articolo in Rivista,-,nocluster
The Gateway Location Problem: Assessing the impact of candidate site selection policies,"BRUGLIERI, MAURIZIO;P. Cappanera;M. Nonato",2014,01.1 Articolo in Rivista,Candidate site generation; Gateway location; Hazardous material transportation; Risk mitigation,nocluster
Arredo degli spazi esterni e qualità urbana - Intervista,"GEROSA, GIULIA MARIA;DAGLIO, LAURA",2012,01.1 Articolo in Rivista,-,nocluster
Madrid,"COLOMBI, CHIARA",2012,01.1 Articolo in Rivista,-,nocluster
Las Vegas,"COLOMBI, CHIARA",2012,01.1 Articolo in Rivista,-,nocluster
Città del Messico,"COLOMBI, CHIARA",2013,01.1 Articolo in Rivista,-,nocluster
Miami,"COLOMBI, CHIARA",2013,01.1 Articolo in Rivista,-,nocluster
Lisbona,"COLOMBI, CHIARA",2013,01.1 Articolo in Rivista,-,nocluster
Mosca,"COLOMBI, CHIARA",2013,01.1 Articolo in Rivista,-,nocluster
Hannover,"COLOMBI, CHIARA",2013,01.1 Articolo in Rivista,-,nocluster
Norman Foster,"COLOMBI, CHIARA",2013,01.1 Articolo in Rivista,-,nocluster
The look of the city: per una storia italiana sul design degli eventi olimpici. I casi di Cortina 1956 e Torino 2006.,"GUIDA, FRANCESCO ERMANNO;GUNETTI, LUCIANA",2013,01.1 Articolo in Rivista,-,nocluster
Enhancing the crowd. Audience e creatività diffusa nei processi produttivi audiovisivi,"CIANCIA, MARIANA;K. Goldoni;MATTANA, WALTER",2013,01.1 Articolo in Rivista,-,nocluster
Un approccio ludico alla comunicazione delle identità locali,"MARIANI, ILARIA",2012,01.1 Articolo in Rivista,"comunicazione del territorio, esperienza di gioco, approccio ludico, interazione sociale, gioco pervasivo",nocluster
La Tavola Doria dalla Battaglia d'Anghiari di Leonardo: un riesame,"MARANI, PIETRO",2013,01.1 Articolo in Rivista,Leonardo; Battaglia d'Anghiari; Tavola Doria; Giovan Francesco Rustici,nocluster
Per la Crocifissione di Bramantino: qualche appunto dopo la Mostra,"MARANI, PIETRO",2013,01.1 Articolo in Rivista,Bramantino; restauri; provenienza,nocluster
Evaluation by design for public services. Exploring the need of a culture of service assessment,"MAFFEI, STEFANO;VILLARI, BEATRICE;FOGLIENI, FRANCESCA",2013,01.1 Articolo in Rivista,public services; service evaluation; service design,nocluster
Urban Games to Design the Augmented City,"BERTOLO, MARESA;DE LUCA, VANESSA",2012,01.1 Articolo in Rivista,Urban Game; Game Design; Game Studies,nocluster
Example of clinical applications of wearable monitoring system,"ANDREONI, GIUSEPPE;BERNABEI, MICHEL;PEREGO, PAOLO;A. Barichello;PICCINI, LUCA",2011,01.1 Articolo in Rivista,-,nocluster
"Design as Value Catalyst for SMEs in Emerging Contexts: The Case of Guadalajara, Mexico.","CELI, MANUELA;R. Iñiguez Flores;L. Mata Garcia",2012,01.1 Articolo in Rivista,Product Design; Industrial Design; Design; Design Research; Strategic Design; SMES IN DEVELOPING COUNTRIES; Smes; Emerging Markets; Design-driven  Innovation,nocluster
La valutazione del rischio da sovraccarico biomeccanico in edilizia: preliminari di uno studio in corso,"BURATTI, GIORGIO;M. SANTIN;L. DELLERA;G. MOSCONI",2010,-,-,nocluster
L’attività di intonacatura manuale: valutazione del sovraccarico biomeccanico degli arti superiori e del dispendio energetico,"BURATTI, GIORGIO;M. SANTINI;L. DELLERA;M. BRESCIANI;M. M. RIVA;G. MOSCONI",2011,-,-,nocluster
La movimentazione manuale dei carichi all’interno di una stazione aeroportuale adibita alla logistica,"BURATTI, GIORGIO",2012,01.1 Articolo in Rivista,-,nocluster
Valutazione ergonomica nell’attività di montaggio in linea di trattori,"BURATTI, GIORGIO;L. Dellera",2012,01.1 Articolo in Rivista,-,nocluster
Sovraccarico biomeccanico degli arti superiori e dispendio energetico nelle attività di costruzione tavolati e intonacatura in edilizia,"BURATTI, GIORGIO;L. Dellera;M. Santini;G. Mosconi",2012,01.1 Articolo in Rivista,-,nocluster
Valutazione ergonomica di attività caratteristica della filiera del Grana Padano,"BURATTI, GIORGIO;L. Dellera;M. Santini;G. Mosconi",2012,01.1 Articolo in Rivista,-,nocluster
"Musei, fruizione culturale e tecnologie. Luoghi, persone, storie","SPALLAZZO, DAVIDE",2013,01.1 Articolo in Rivista,-,nocluster
Intervista a Cheryl Buckley,"FERRARA, MARIA RITA",2012,01.1 Articolo in Rivista,Cheryl Buckley; Design Studies; Gender Studies; design history,nocluster
Historical-virtual reconstruction of an Italian Garden. Imagining the past of Villa lo Zerbino,"A. Toth;SPALLAZZO, DAVIDE",2013,01.1 Articolo in Rivista,-,nocluster
Research for design education: some topics,"PENATI, ANTONELLA VALERIA",2013,01.1 Articolo in Rivista,Key words: theory; practice; experience; context verbal; visual.,nocluster
"From Trans-disciplinary to Undisciplined Design Learning:
Educating through/to Disruption","CELASCHI, FLAVIANO;E. Formia;LUPO, ELEONORA",2013,01.1 Articolo in Rivista,disruption in education; undisciplined design; trans-disciplinarity in design; design education,nocluster
"Towards a ""Smart Heritage"" as Future Diffused Museums: Design and Communication Technologies to Innovate the Experience of the Cultural Patrimony in Smart Cities","LUPO, ELEONORA;OZDIL, ECE",2013,01.1 Articolo in Rivista,smart heritage; diffused museum; dgital and mobile technologies; design for cultural heritage,nocluster
"Design e beni culturali: creare sistemi di valore per connettere cultura, luoghi, conoscenza, comunità, impresa","LUPO, ELEONORA",2013,01.1 Articolo in Rivista,design; design per i beni culturali; beni culturali; sviluppo locale; design per lo sviluppo locale; impresa culturale; eventi culturali; banche dati per i beni culturali; light design per i beni culturali; immagine coordinata per territorio e istituzioni culturali,nocluster
Live Piloting and Prototyping Services,"RIZZO, FRANCESCA;CANTU', DARIA",2013,01.1 Articolo in Rivista,-,nocluster
F come Food Design. Intorno al cibo / Around Food,"MERONI, ANNA;CORUBOLO, MARTA",2013,01.1 Articolo in Rivista,Food Design; service design,nocluster
Design Strategies in Different Narrative Frames,"ZURLO, FRANCESCO;CAUTELA, CABIRIO",2014,01.1 Articolo in Rivista,design strategies,nocluster
Design and Innovation: How Many Ways?,Cabirio Cautela;Alessandro Deserti;Francesca Rizzo;Francesco Zurlo,2014,01.1 Articolo in Rivista,-,nocluster
"Edward Gordon Craig e Firenze. ""The whole city is a stage mounted with scenes of loveliness""","MAZZANTI, ANNA",2013,01.1 Articolo in Rivista,xilografia; editoria d'arte; simbolismo; astrazione,nocluster
Umberto Riva Casa Righi Milano,"FINESSI, GIUSEPPE",2013,01.1 Articolo in Rivista,-,nocluster
Angelo Mangiarotti 1921-2012,"FINESSI, GIUSEPPE",2012,01.1 Articolo in Rivista,Angelo Mangiarotti,nocluster
K come Knit Design. Ovvero Progettare Con Un Filo,"CONTI, GIOVANNI MARIA",2014,01.1 Articolo in Rivista,-,nocluster
Photosensitive Architecture. The Luminous Landscapes of Computers and Screens,"BARBARA, ANNA",2013,-,-,nocluster
Defining the Role of Service Design in Healthcare,"Giulia Teso;CEPPI, GIULIO;Annarita Furlanetto;Claudio Dario;Gianluigi Scannapieco",2013,01.1 Articolo in Rivista,DMI,nocluster
A Escola como um espaco de complexidade flexivel,"CEPPI, GIULIO",2013,01.1 Articolo in Rivista,-,nocluster
Ispiriamoci al modello KmZero Road,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
Spa Urbane. Nuovo rituale collettivo,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
Merci pericolose sotto controllo,"BORGHETTI, FABIO;GANDINI, PAOLO;IULIANO, ROSANNA;Bonura, Luca",2014,01.1 Articolo in Rivista,Merci pericolose,nocluster
Come far ripartire lo sviluppo nel settore delle infrastrutture e dei trasporti,"PONTI, MARCO GUIDO;BERIA, PAOLO",2013,01.1 Articolo in Rivista,-,nocluster
"Il design italiano oltre le crisi. Autarchia, austerità, autoproduzione","FINESSI, GIUSEPPE",2014,01.1 Articolo in Rivista,-,nocluster
Sinestesia para el diseño de la comunicación,"RICCO', DINA",2014,01.1 Articolo in Rivista,Sinestesia; Colore; Tipografia,nocluster
Nota Editorial,"F. Acuyo;RICCO', DINA",2014,01.1 Articolo in Rivista,-,nocluster
Intervista a Francisco Gomez Paz,"FERRARA, MARIA RITA",2013,01.1 Articolo in Rivista,-,nocluster
Intervista a Odoardo Fioravanti,"FERRARA, MARIA RITA",2013,01.1 Articolo in Rivista,-,nocluster
Tessuti che cambiano colore. Scrive l'esperto,"FERRARA, MARIA RITA",2013,01.1 Articolo in Rivista,-,nocluster
Design of historic urban landscapes. Color as place-identity assessment and visualization,"AMORUSO, GIUSEPPE",2013,01.1 Articolo in Rivista,"color design; place-visualizing toolkit; Conservation/historic areas; local character assessment; General Meta-Knowledge, Knowledge Engineering Models, Knowledge Representation Framework, KRF, Problem Solving Systems",nocluster
"Propulsione azimutale, quali sfide","RATTI, ANDREA;ERCOLI, SEBASTIANO",2013,01.1 Articolo in Rivista,sistemi propulsione; nautica,nocluster
Tenderlimo e Tenderopen Htm,"RATTI, ANDREA;ERCOLI, SEBASTIANO",2013,01.1 Articolo in Rivista,Yacht Design; Nautica,nocluster
Zero Gravity,"RATTI, ANDREA;ERCOLI, SEBASTIANO",2013,01.1 Articolo in Rivista,Yacht design; Nautica,nocluster
Costruire una barca. Un gioco da ragazzi,"RATTI, ANDREA;ERCOLI, SEBASTIANO",2013,01.1 Articolo in Rivista,Yacht constrction,nocluster
Processo infusivi per uno scafo in biocomposito,"RATTI, ANDREA;FERRETTI, CRISTIAN;Andrea Crucianelli;Gianluca Massaccesi",2013,01.1 Articolo in Rivista,Infusion technique; Yacht constrction,nocluster
Tecnologie GIS per l’analisi dell’accessibilità ferroviaria in emergenza,"BORGHETTI, FABIO;Malavasi, Gabriele",2014,01.1 Articolo in Rivista,accessibilità; Situazioni di Emergenza; sicurezza ferroviaria; Gis,nocluster
"Design and new trends in temporary living for emergencies and nomadism / Design per l’abitare provvisorio tra emergenze, nomadismi e nuovi trend","PARENTE, MARINA",2014,01.1 Articolo in Rivista,temporary living; strategic design; product design; sustainability; design for emergency; mobile housing,nocluster
progettare multicolor,"BISSON, MARIO;l. proserpio;v. vezzani",2013,01.1 Articolo in Rivista,Colore; progetto; Design,nocluster
Progetto DESTINATION: uno strumento per la tutela del territorio attraverso la conoscenza del rischio associato al trasporto di merci pericolose su strada,"BORGHETTI, FABIO;GANDINI, PAOLO;IULIANO, ROSANNA;Seminati, Paolo;STUDER, LUCA PASINO",2014,01.1 Articolo in Rivista,Merci pericolose; Rischio trasporti,nocluster
Zurigo,"BERTOLA, PAOLA",2013,01.1 Articolo in Rivista,-,nocluster
Seoul,"BERTOLA, PAOLA",2013,01.1 Articolo in Rivista,-,nocluster
Amsterdam,"BERTOLA, PAOLA",2013,01.1 Articolo in Rivista,-,nocluster
Accessibilità stradale alle reti ferroviarie in casi di emergenza,"BORGHETTI, FABIO;Malavasi, Gabriele",2014,01.1 Articolo in Rivista,sicurezza ferroviaria; emergenza ferroviara; emergenza ferroviaria,nocluster
Wearable Monitoring Devices for Assistive Technology: Case Studies in Post-Polio Syndrome,"ANDREONI, GIUSEPPE;MAZZOLA, MARCO;PEREGO, PAOLO;STANDOLI, CARLO EMILIO;Simone Manzoni;Luca Piccini;Franco Molteni",2014,01.1 Articolo in Rivista,-,nocluster
"Mostra ""Senza Pericolo!""","BUCCI, FEDERICO;BIAGI, MARCO ENZO;BOERI, ELISA;Dario Costi;CRIPPA, DAVIDE;DI PRETE, BARBARA;FERRARI, MASSIMO;INTROINI, MARCO AUSANO;Lucia Miodini;Luigi Spinelli;TINAZZI, CLAUDIA",2013,01.1 Articolo in Rivista,-,nocluster
Analisi strutturale per il recupero di edifici industriali. Un caso di studio: la ciminiera di Crespi d'Adda,"ANZANI, ANNA;Angela Baila;BAMONTE, PATRICK;CONDOLEO, PAOLA;TOGLIANI, CARLO",2013,01.1 Articolo in Rivista,-,nocluster
Service design in electric vehicle sharing: evidence from Italy,"ARENA, MARIKA;AZZONE, GIOVANNI;COLORNI VITALE, ALBERTO;CONTE, ANTONIO;LUE', ALESSANDRO;R. Nocerino",2015,01.1 Articolo in Rivista,-,nocluster
Sperimentazioni Progettuali per Expo 2015 / Design Experiments for Expo 2015,"COLLINA, LUISA MARIA VIRGINIA;AURICCHIO, VALENTINA;FASSI, DAVIDE",2013,01.1 Articolo in Rivista,-,nocluster
Transmedia: universi narrativi coinvolgenti,"CIANCIA, MARIANA",2014,01.1 Articolo in Rivista,Transmedia Storytelling; Multicanalità; Audience Engagement,nocluster
"In fliessender Bewegung.
Teatro dei Filodrammatici, Piazza Ferrari, Mailand 1962-70","IRACE, FULVIO",2013,01.1 Articolo in Rivista,Luigi Caccia Dominioni; Fraesco Somaini,nocluster
Architettura adrenalinica / Architecture of adrenalin,"BOSONI, GIAMPIERO",2013,01.1 Articolo in Rivista,-,nocluster
Young Sicilian Design,"FERRARA, MARIA RITA;S. La Torre",2013,01.1 Articolo in Rivista,Design; social design; Territorio; Sicilia,nocluster
Italia construye,"IRACE, FULVIO",2014,01.1 Articolo in Rivista,Renzo Piano,nocluster
Product development using vegetable fibers,"Da COSTA, CÉLIA REGINA;RATTI, ANDREA;DEL CURTO, BARBARA",2014,01.1 Articolo in Rivista,vegetable fibers; mechanical and chemical properties; product design; sustainability,nocluster
Product development using vegetable fibers,"Da COSTA, CÉLIA REGINA;RATTI, ANDREA;DEL CURTO, BARBARA",2014,01.1 Articolo in Rivista,-,nocluster
Gaetano Pesce. Lo sciamano del design,"IRACE, FULVIO",2014,01.1 Articolo in Rivista,Gaetano Pesce; design,nocluster
David Chipperfileld Berlino,"IRACE, FULVIO",2014,01.1 Articolo in Rivista,David Chipperfield,nocluster
04-14 promising zeroes,"FINESSI, GIUSEPPE",2014,-,-,nocluster
1945-1960. Obiettivo ricostruzione rurale: un intreccio di collaborazioni tra Milano e Cremona,"FERABOLI, MARIA TERESA",2012,01.1 Articolo in Rivista,ricostruzione edilizia; Gio Ponti; Amos Edallo; Luigi Mattioni; Gaetano Ciocca,nocluster
La casa rurale,"FERABOLI, MARIA TERESA",2012,01.1 Articolo in Rivista,-,nocluster
I modelli dell'Archivio dello Studio di architettura e industrial design De Pas-D'Urbino-Lomazzi presso il CASVA.,"FERABOLI, MARIA TERESA",2011,01.1 Articolo in Rivista,De Pas - D'Urbino - Lomazzi; archivi del design,nocluster
Palazzo dell???Arte a Cremona: quasi 70 anni di contestazioni,"FERABOLI, MARIA TERESA",2009,01.1 Articolo in Rivista,Cremona; Restauro del Moderno,nocluster
Architetture rurali in provincia di Cremona,"FERABOLI, MARIA TERESA",2008,01.1 Articolo in Rivista,edilizia rurale; Cremona,nocluster
La sala borsa della Camera di commercio,"FERABOLI, MARIA TERESA",2006,01.1 Articolo in Rivista,Giovanni Gentilini; Fulvio Melioli; architettura contemporanea; Cremona,nocluster
Le “Ex Colonie Cremonesi del Po” in via del Sale,"FERABOLI, MARIA TERESA",2006,01.1 Articolo in Rivista,-,nocluster
L'archivio dell'architetto Gnecchi-Ruscone presso il CASVA,"FERABOLI, MARIA TERESA",2005,01.1 Articolo in Rivista,-,nocluster
Edilizia rurale e cultura progettuale a Milano e in Lombardia,"FERABOLI, MARIA TERESA",2005,01.1 Articolo in Rivista,edilizia rurale; Gio Ponti; Amos Edallo; Gaetano Ciocca; casa popolare,nocluster
Mario Terzaghi,"FERABOLI, MARIA TERESA",2004,01.1 Articolo in Rivista,Mario Terzaghi; Augusto Magaghi; archivi del design; archivi di architettura,nocluster
Vito Rastelli architetto a Cremona,"FERABOLI, MARIA TERESA",2003,01.1 Articolo in Rivista,-,nocluster
Archivi privati di architettura e ricerca storica a Cremona,"FERABOLI, MARIA TERESA",2003,01.1 Articolo in Rivista,archivi di architettura,nocluster
Problemi da risolvere: architettura e urbanistica nelle pagine de Le Arti Plastiche,"FERABOLI, MARIA TERESA",2001,01.1 Articolo in Rivista,Gillo Dorfles; Le Arti Plastiche; storia dell'architettura,nocluster
Color design in the Bauhaus laboratory of wall-painting,"ROSSI, MICHELA",2014,01.1 Articolo in Rivista,-,nocluster
Exploring the interplay between urban governance and smart services codesign,"CONCILIO, GRAZIA;DESERTI, ALESSANDRO;Rizzo F.",2014,01.1 Articolo in Rivista,co-design; planning; public services; urban governance,nocluster
Design Re.Lab: How Fashion Design Can Stimulate Social Innovation and New Sustainable Design,"BERTOLA, PAOLA;COLOMBI, CHIARA;VACCA, FEDERICA",2014,01.1 Articolo in Rivista,Fashion; Cultural Processes; Product Identities; Sustainable Business; Design Workshop,nocluster
An overview for colour rendering indices in Solid State Lighting,"MUSANTE, FULVIO;ROSSI, MAURIZIO",2014,01.1 Articolo in Rivista,-,nocluster
System Design for Sustainable Energy for all. A new challenging role for design to foster sustainable development,"VEZZOLI, CARLO ARNALDO;DELFINO, EMANUELA;Lorraine Ambole",2014,01.1 Articolo in Rivista,-,nocluster
The Learning Network for Sustainable energy system - An open ethos to promote the innovative approach of System Design for Sustainable Energy for All,"VEZZOLI, CARLO ARNALDO;BACCHETTI, ELISA",2014,01.1 Articolo in Rivista,-,nocluster
LeNS China: A Chinese learning network on sustainability for the development and diffusion of teaching materials and tools on design for sustainability,"ZHANG Jun;LIU Xin;VEZZOLI, CARLO ARNALDO;CESCHIN, FABRIZIO",2014,01.1 Articolo in Rivista,-,nocluster
Spazi dell'ipercittà o figure della complessità,"PIERLUISI, GABRIELE",2014,01.1 Articolo in Rivista,urbanplanning; figure urbane; disegno della città; paesaggi; digitale caldo.; Parigi,nocluster
Questioni di design,"FINESSI, GIUSEPPE",2014,-,-,nocluster
Esercitazione di sicurezza in A36,"BORGHETTI, FABIO;Bilancia, Giuseppe;Giovannini, Evelin",2015,01.1 Articolo in Rivista,-,nocluster
Il nuovo mood delle imprese artigiane,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
Il dominio dell'esperienza,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
Verso la sensorialità sostenibile,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
L'arte dell'innovazione frugale,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
Slow approach: il valore dell'Italia,"CEPPI, GIULIO",2014,01.1 Articolo in Rivista,-,nocluster
