title,author,year,type,keywords,cluster
CapitoloIII. Il fattore comportamentale: dalla ricerca etnografica al codesign,"COSTA, FIAMMETTA CARLA ENRICA",2012,02.1 Contributo in Volume,-,nocluster
Progettare per la sostenibilità,"VEZZOLI, CARLO ARNALDO",2012,02.1 Contributo in Volume,-,nocluster
Lingotto,"BARBARA, ANNA",2009,02.1 Contributo in Volume,-,nocluster
Un luogo in divenire,"BARBARA, ANNA;L. Poncellini",2011,02.1 Contributo in Volume,-,nocluster
Dwelling is a process. Antropology of Habitat,"BOSONI, GIAMPIERO",2012,02.1 Contributo in Volume,-,nocluster
Abitare è un processo. Antropologia dell'Habitat,"BOSONI, GIAMPIERO",2012,02.1 Contributo in Volume,-,nocluster
"Sfondo e figura dopo il Poème Electronique.
Tempo scenico, spazi narrativi e percezioni sensoriali nell'exhibit design contemporaneo.","BOSONI, GIAMPIERO",2012,02.1 Contributo in Volume,Exhibit design; allestimento; multimedialità; Le Corbusier; Charles Eames,nocluster
Colore,"BISSON, MARIO",2010,02.1 Contributo in Volume,Colore; Progetto; Design,nocluster
l'ergonomia e il biodesign,"CANINA, MARIA RITA;VICENTINI, FEDERICO",2005,02.1 Contributo in Volume,-,nocluster
Emozionare per vendere,"TURINETTO, MARCO",2012,02.1 Contributo in Volume,-,nocluster
"Progettare tra gli stereotipi. Percorsi di ricerca e artefatti per
la comunicazione di genere","CARATTI, ELENA",2012,02.1 Contributo in Volume,-,nocluster
Donne in copertina. Il caso Vogue dal 1910 a oggi. Il peritesto persuasivo,"CARATTI, ELENA",2012,02.1 Contributo in Volume,seduzione del peritesto; stereotipi femminili,nocluster
Argonauti dell'oriente: imprese e relazioni,"MORTATI, MARZIA",2012,02.1 Contributo in Volume,-,nocluster
La forma del colore. La geometria come rappresentazione acromatica,"ROSSI, MICHELA",2013,02.1 Contributo in Volume,modelli del colore; geometria del colore,nocluster
Saggi per un repertorio dei problemi della Geometria Descrittiva,"ROSSI, MICHELA",2013,02.1 Contributo in Volume,Geometria Descrittiva; modellazione digitale,nocluster
When 100 virtuous cities meet Neotopie,"FASSI, DAVIDE;REBAGLIO, AGNESE",2012,02.1 Contributo in Volume,-,nocluster
Formazione al progetto,"SCULLICA, FRANCESCO",2012,02.1 Contributo in Volume,office design; interior design,nocluster
La televisione e il Web,"PIREDDA, FRANCESCA",2010,02.1 Contributo in Volume,-,nocluster
Conclusioni: approcci e strumenti di design per le nuove TV,"GALBIATI, MARIA LUISA;PIREDDA, FRANCESCA",2010,02.1 Contributo in Volume,"prototipi di design per le WebTV, scrittura di design per le WebTV, il ruolo del design per le WebTV",nocluster
La ricerca per il prodotto,"COLOMBI, CHIARA",2010,02.1 Contributo in Volume,-,nocluster
Interfacce di riconfigurazione. L'accesso comunicativo ai luoghi del sapere,"BAULE, GIOVANNI",2012,02.1 Contributo in Volume,Interfacce; dispositivi comunicativi; accesso comunicativo; design dell'accesso; design della comunicazione; mappe,nocluster
"Trasfigurazioni di genere Immagini forti, immagini fragili: il design della comunicazione","BAULE, GIOVANNI",2012,02.1 Contributo in Volume,Stereotipi comunicativi; progetto; culture di genere; design critico; design della comunicazione,nocluster
Anticorpi per la comunicazione di genere,"BAULE, GIOVANNI;BUCCHETTI, VALERIA LUISA",2012,02.1 Contributo in Volume,-,nocluster
La mobilità degli studenti universitari. Il caso delle università milanesi,"M. Boffi;SEDINI, CARLA",2008,02.1 Contributo in Volume,-,nocluster
"Creative and knowledge students: nè turisti nè cittadini. Il caso studio di Toronto, Città Creativa","SEDINI, CARLA",2008,02.1 Contributo in Volume,-,nocluster
"Leonardo nella storia dell'arte, della critica artistica e nel restauro, intorno al 1952","MARANI, PIETRO",2013,02.1 Contributo in Volume,Leonardo; Arte; Scienza; Tecnica; Restauro,nocluster
Il percorso inverso. Omaggio a Franco Guerzoni,"MARANI, PIETRO",2013,02.1 Contributo in Volume,Arte concettuale; arte povera; astrattismo,nocluster
"Design for All on Board. Il design delle barche nell'era dell'accesso per tutti, o quasi.","PIARDI, SILVIA ELVIRA MARIA",2012,02.1 Contributo in Volume,Design Yacht Vela Pratica sportiva,nocluster
VALUTAZIONE DEGLI IMPATTI DI SISTEMI ITS: ESEMPLIFICAZIONI,"STUDER, LUCA PASINO;MARCHIONNI, GIOVANNA",2013,02.1 Contributo in Volume,VALUTAZIONE; IMPATTI; BENEFICI; BEST PRACTISE,nocluster
The Role of Art History in the Designer's Work and Practice,"MARANI, PIETRO",2012,02.1 Contributo in Volume,History of Art; Design,nocluster
"Storia dell'arte, storia del collezionismo e storia dei musei per il Designer d'interni","MARANI, PIETRO",2012,02.1 Contributo in Volume,Interior Design; Storia dell'arte; Museologia,nocluster
"disegno, progetto e rappresentazione grafica","ROSSI, MICHELA",2013,02.1 Contributo in Volume,colore; progetto; rappresentazione,nocluster
UNITA' X _ ARCHITETTURA E DESIGN DEL SECONDO NOVECENTO E DEGLI INIZI DEL NUOVO MILLENNIO,"BERTOLA, PAOLA",2012,02.1 Contributo in Volume,"STORIA DEL DESIGN
ARCHITETTURA CONTEMPORANEA",nocluster
UNITA' III. LA NASCITA DEL GUSTO MODERNO,"BERTOLA, PAOLA",2012,02.1 Contributo in Volume,-,nocluster
UNITA' V. ARCHITETTURA E ARTI DECORATIVE NELLA PRIMA META' DEL NOVECENTO,"BERTOLA, PAOLA",2012,02.1 Contributo in Volume,"STORIA DEL DESIGN
ARCHITETTURA CONTEMPORANEA",nocluster
UNITA' X. ARCHITETTURA E DESIGN DEL SECONDO NOVECENTO E DEGLI INIZI DEL NUOVO MILLENNIO,"BERTOLA, PAOLA",2012,02.1 Contributo in Volume,"STORIA DEL DESIGN
ARCHITETTURA CONTEMPORANEA",nocluster
Design e sistema de inovção para a sustentabilidade,"VEZZOLI, CARLO ARNALDO",2012,02.1 Contributo in Volume,-,nocluster
Artista o politecnico? La figura dell'architetto nella Scuola di Milano: 1933-1963,"IRACE, FULVIO",2013,02.1 Contributo in Volume,architetto; formazione; Politecnico di Milano,nocluster
"Il Codice Atlantico, uno sguardo dentro la mente di Leonardo","MARANI, PIETRO",2013,02.1 Contributo in Volume,Ambrosiana; Leonardo; Arte; Scienza; Teconologia,nocluster
Linee d'ombra. Il paradosso Albini,"IRACE, FULVIO",2012,02.1 Contributo in Volume,-,nocluster
Written on the walls,"IRACE, FULVIO",2012,02.1 Contributo in Volume,Biennale di Venezia; David Chipperfild; Common Ground,nocluster
Ritorno all'utopia,"IRACE, FULVIO",2011,02.1 Contributo in Volume,Achille Bonito Oliva; critica,nocluster
Narrazioni predittive. Sul design dell'accesso e le retoriche di anticipazione.,"BAULE, GIOVANNI",2013,02.1 Contributo in Volume,Design dell'accesso; comunicazione predittiva; design della comunicazione,nocluster
A cultural shift: the role of iItalian design in the doctoral program me approach,"GUERRINI, LUCA",2010,02.1 Contributo in Volume,-,nocluster
Design degli Interni & Brand,"COLLINA, LUISA MARIA VIRGINIA",2012,02.1 Contributo in Volume,brand identity; interior design,nocluster
System Design for Sustainability. The challenge of behaviour change,"VEZZOLI, CARLO ARNALDO",2013,02.1 Contributo in Volume,-,nocluster
System design for sustainable tourism,"COLLINA, LUISA MARIA VIRGINIA;FASSI, DAVIDE;RIZZO, FRANCESCA",2013,02.1 Contributo in Volume,social innovation; agriculture; sustainability; tourism; local,nocluster
"BBPR 1933-1944: per una ""profezia"" della cultura del design italiano. La griglia, il telaio, il cavalletto, il meccanismo.","BOSONI, GIAMPIERO",2013,02.1 Contributo in Volume,BBPR; architettura d'interni; design,nocluster
Il progetto del cibo industriale,"BOSONI, GIAMPIERO",2013,02.1 Contributo in Volume,Cibo; brevetti; design,nocluster
"Il sistema design tra metanarrazioni, narrazioni tangibili e comunità testuali","PENATI, ANTONELLA VALERIA",2013,02.1 Contributo in Volume,design come sistema culturale; narrazioni; innovazione,nocluster
Il progetto come testo visivo.,"PENATI, ANTONELLA VALERIA",2013,02.1 Contributo in Volume,design; narrazioni; narrazioni visive; metaprogetto,nocluster
Gli oggetti narrano.,"PENATI, ANTONELLA VALERIA;SEASSARO, ALBERTO",2013,02.1 Contributo in Volume,design; narrazione; oggetto; cosa; cultura materiale,nocluster
La centralità delle narrazioni nel metaprogetto. Digressione teorica,"COLOMBI, CHIARA",2013,02.1 Contributo in Volume,-,nocluster
"Virtual images, Models and Copies: prototyping Textures","ROSSI, MICHELA;BURATTI, GIORGIO",2013,02.1 Contributo in Volume,rendering; textures; virtual model; digital prototyping; 3D printing,nocluster
Branding e narrazione della marca,"GALBIATI, MARIA LUISA",2013,02.1 Contributo in Volume,brand; narrazione; impresa; racconto; story telling,nocluster
Aerodynamics of jump in downhill ski racing,"GIBERTINI, GIUSEPPE;ANDREONI, GIUSEPPE;FUSCA, MARCELLO CONO;MAZZOLA, MARCO;GRASSI, DONATO;N. Scarpellini;D. Trovato",2013,02.1 Contributo in Volume,-,nocluster
Il gioco e lo spazio urbano,"MARIANI, ILARIA",2012,02.1 Contributo in Volume,gioco; spazio urbano; casi studio; città; esperienze ludiche,nocluster
Strumenti e linguaggi per il processo audiovisivo. Il valore della ricerca iconografica.,"CIANCIA, MARIANA",2012,02.1 Contributo in Volume,-,nocluster
"Un mondo altro, narrazioni ludiche sopra l'ordinario delle città","MARIANI, ILARIA",2013,02.1 Contributo in Volume,gioco; città; spazio urbano; esperienze ludiche significative; Narrazione,nocluster
"Simple, Ordinary, Complex","IRACE, FULVIO",2013,02.1 Contributo in Volume,-,nocluster
Fenomeni Transmediali: storytelling e multicanalità,"CIANCIA, MARIANA",2013,02.1 Contributo in Volume,-,nocluster
Integrating audiovisual communication into system design for sustainability,"GALBIATI, MARIA LUISA;CIANCIA, MARIANA;PIREDDA, FRANCESCA;VEZZOLI, CARLO ARNALDO",2013,02.1 Contributo in Volume,-,nocluster
"Superficie minimi periodiche
La geometria dell'apparente casualità","BURATTI, GIORGIO",2013,02.1 Contributo in Volume,-,nocluster
"Schede F.G.M -Exercise de Gèometrie Descriptive
n 183, 190,191,192","BURATTI, GIORGIO",2013,02.1 Contributo in Volume,-,nocluster
Digital Color Harmonies: a prototype Color Harmonization for Smartphone,"BURATTI, GIORGIO",2012,02.1 Contributo in Volume,-,nocluster
"Gioco e narrazione, esistenziali affini","BERTOLO, MARESA",2013,02.1 Contributo in Volume,Narraziome; gioco; game; game design; conflitto; cerchio magico; patto fiduciario,nocluster
Bci software platforms,"C. Brunner;ANDREONI, GIUSEPPE;L. Bianchi;B. Blankertz;C. Breitwieser;S. Kanoh;C. A. Kothe;A. Lécuyer;S. Makeig;J. Mellinger;PEREGO, PAOLO;Y. Renard;G. Schalk;I. P. Susila;B. Venthur;G. R. Müller Putz",2013,02.1 Contributo in Volume,-,nocluster
From biomedical research to d user BCI: Applications through improved usability of BCI++ v3.0,"PEREGO, PAOLO;E. Gruppioni;F. Motta;. G. Verni;ANDREONI, GIUSEPPE",2012,02.1 Contributo in Volume,-,nocluster
Wearable monitoring systems in pre-term newborns care,"PEREGO, PAOLO;A. Moltani;M. Fusca;R. Zanini;R. Bellù;ANDREONI, GIUSEPPE",2012,02.1 Contributo in Volume,-,nocluster
Psychometric evaluation with Brain-Computer Interface,"PEREGO, PAOLO;A. C. Turconi;C. Gagliardi;ANDREONI, GIUSEPPE",2011,02.1 Contributo in Volume,-,nocluster
La città interattiva. Un approccio ludico,"BERTOLO, MARESA;DE LUCA, VANESSA",2012,02.1 Contributo in Volume,Urban Game; Game Design; Game Studies,nocluster
Teorie e modelli nella storia,"BURATTI, GIORGIO",2013,02.1 Contributo in Volume,-,nocluster
Geometria del Design,"BURATTI, GIORGIO",2012,02.1 Contributo in Volume,-,nocluster
Superfici complesse e trasformazioni parametriche- Algorithmic Aided Design,"BURATTI, GIORGIO",2012,02.1 Contributo in Volume,-,nocluster
Analisi preliminare della strutturazione prospettica delle “quadrature” nelle volte di copertura della Chiesa di Santa Maria di Valleombros,"BURATTI, GIORGIO",2011,02.1 Contributo in Volume,-,nocluster
Decision aid tools for design problems,"COLORNI VITALE, ALBERTO;LUE', ALESSANDRO",2012,02.1 Contributo in Volume,-,nocluster
Migrations and Multiculturalism: A Design Approach for Cultural Institutions,"LUPO, ELEONORA;PARRINO, LUCIA FILIPPA;RADICE, SARA;SPALLAZZO, DAVIDE;TROCCHIANESI, RAFFAELLA",2014,02.1 Contributo in Volume,Museums; Cultural diversity; digital technologies; Design for Cultural Heritage,nocluster
Environmentally sustainable exhibition for design schools,"VEZZOLI, CARLO ARNALDO;Aprea A.;Jeifeng L.;Linghao Z.",2013,02.1 Contributo in Volume,-,nocluster
Strategic Analysis on the Multan Handicrafts,"CONTI, GIOVANNI MARIA;A. S. Zanolla Manicini",2014,02.1 Contributo in Volume,-,nocluster
"Esposizione, musei e collezioni: il “sistema dell’arte” a Milano intorno al 1906","CORDERA, PAOLA",2011,02.1 Contributo in Volume,-,nocluster
The Myth of Leonardo da Vinci in France between the XIX and XX centuries,"CORDERA, PAOLA",2011,02.1 Contributo in Volume,-,nocluster
System design for inclusion and sustainability,"VEZZOLI, CARLO ARNALDO",2013,02.1 Contributo in Volume,-,nocluster
System design for sustainability and inclusion: methods and experiences gained from designing for the EU funded TANGO Milan project,"VEZZOLI, CARLO ARNALDO;BACCHETTI, ELISA",2013,02.1 Contributo in Volume,-,nocluster
Going Public: Exhibition and Encountering Pedagogy as a design method for embedded and sustainable design systems,"VEZZOLI, CARLO ARNALDO;Kallio Tavin M.",2013,02.1 Contributo in Volume,-,nocluster
"Lo 'spolvero' dei cartoni e dei disegni di Leonardo: nuove evidenze per la duplicazione, la seriazione e la correzione delle immagini","MARANI, PIETRO",2013,02.1 Contributo in Volume,Cartone; Spolvero; Isabella d'Este; Leonardo; Anatomia,nocluster
Case studies,"SPALLAZZO, DAVIDE",2012,02.1 Contributo in Volume,-,nocluster
Interior Landscape Design Riflessioni sul progetto,"PIARDI, SILVIA ELVIRA MARIA",2013,02.1 Contributo in Volume,Design; Interni urbani,nocluster
Vento di Cambiamento nel Mediterraneo,"FERRARA, MARIA RITA",2012,02.1 Contributo in Volume,Women design; Gender Study; Mediterranean design; Social design,nocluster
"Forme dell'Heritage, forme del progetto: saperi tipici e dinamiche di 'attivazione' design driven","LUPO, ELEONORA",2013,02.1 Contributo in Volume,-,nocluster
Autentico Contemporaneo: un modello metodologico ed operativo per l'attivazione del craft heritage,"LUPO, ELEONORA",2013,02.1 Contributo in Volume,-,nocluster
"Una mapptura critica delle relazioni tra craft, heritage e design","LUPO, ELEONORA",2013,02.1 Contributo in Volume,Design; beni culturali; design per i beni culturali; craft; artigianato,nocluster
Documentare i saperi allestitivi nella realizzazione di allestimenti temporanei,"LUPO, ELEONORA",2013,02.1 Contributo in Volume,design; design per i beni culturali; allestimenti temporanei,nocluster
"Spazializzare la conoscenza attraverso relazioni: dall'archivio al repertorio come ""cultural agency""","LUPO, ELEONORA",2013,02.1 Contributo in Volume,design; beni culturali; design per i beni culturali; allestimenti temporanei; archivio,nocluster
"Configurazioni tipo del processo di realizzazione di un allestimento temporaneo: attori, relazioni, dinamche di scambio di sapere allestitivo","LUPO, ELEONORA;PEDRAZZINI, NEVA",2013,02.1 Contributo in Volume,Design; beni culturali; allestimenti temporanei; sapere allestitivo,nocluster
"""Processare"" e digitalizzare un processo allestitivo: organizzazione e visualizzazione del sapere della mostra ""Nerone""","LUPO, ELEONORA",2013,02.1 Contributo in Volume,design; beni culturali; design per i beni culturali; allestimenti temporanei,nocluster
"Percorsi e scenari dell'intangible. Le filiere del progetto e il potenziale di innovazione del patrimonio immateriale come ""ope-ended knowledge system""","LUPO, ELEONORA",2013,02.1 Contributo in Volume,Design; beni culturali immateriali,nocluster
Very milanese,"CIAGA', GRAZIELLA LEYLA",2013,02.1 Contributo in Volume,-,nocluster
Gli archivi e il patrimonio del moderno. Una mappatura in Lombardia,"CIAGA', GRAZIELLA LEYLA",2013,02.1 Contributo in Volume,-,nocluster
L’archivio digitale di Luciano Baldessari in mostra sul web,"CIAGA', GRAZIELLA LEYLA",2013,02.1 Contributo in Volume,-,nocluster
"Riproduzioni e ricostruzioni digitali tra ricerca storica, divulgazione e spettacolo","CIAGA', GRAZIELLA LEYLA",2013,02.1 Contributo in Volume,-,nocluster
Il patrimonio del moderno in rete,"CIAGA', GRAZIELLA LEYLA",2013,02.1 Contributo in Volume,-,nocluster
Color Relationships,"BOERI, CRISTINA",2012,02.1 Contributo in Volume,-,nocluster
A new discipline,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,Service design,nocluster
"Designing interactions, relations and experiences","MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
Designing interactions to shape systems and organisations,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
Exploring new collaborative service models,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
Imaging future directions for service systems,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
Enabling sustainable behaviours in mobility through service design,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
A map of design for services. What is design for services?,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
What job profiles for a service designer?,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
An emerging economy,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
Appendix 1: an open conversation.,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
Appendix 2: tools of design for services,"MERONI, ANNA;SANGIORGI, DANIELA",2011,02.1 Contributo in Volume,service design,nocluster
Supporting social innovation in food networks,"MERONI, ANNA;SIMEONE, GIULIA;P. Trapani",2011,02.1 Contributo in Volume,-,nocluster
Progettare il futuro del cibo,"MERONI, ANNA",2013,02.1 Contributo in Volume,Service design; Strategic Design; Food Design,nocluster
Milano and Shanghai. Agruculture on the edge of the Town’,"MERONI, ANNA",2013,02.1 Contributo in Volume,Service design; Strategic Design; Food Design,nocluster
Design for Territorial Ecology and a New Relationship between City and Countryside: The Experience of the Feeding Milano Project’,"MERONI, ANNA;E. Manzini",2013,02.1 Contributo in Volume,service design; Strategic Design; social innovation,nocluster
Un inventario di creatività necessaria per il futuro. / An invetory of creativity necessary for the future,"MERONI, ANNA",2013,02.1 Contributo in Volume,Service design; Social innovation,nocluster
"Saggi per un repertorio dei problemi di Geometria descrittiva,
schede esercizi FGM, esercizi n° 219-220-221-222","AMORUSO, GIUSEPPE",2012,02.1 Contributo in Volume,-,nocluster
Design della comunicazione e utilità sociale,"BUCCHETTI, VALERIA LUISA",2012,02.1 Contributo in Volume,-,nocluster
Gli scenari come narrazioni del possibile,"CELI, MANUELA",2013,02.1 Contributo in Volume,-,nocluster
"Saggi per un repertorio dei problemi di Geometria descrittiva, schede esercizi FGM, esercizi n° 219-220-221-222","AMORUSO, GIUSEPPE",2013,02.1 Contributo in Volume,Geometria Descrittiva; modellazione digitale; angoli solidi e driedi,nocluster
"Stereografie, eidografie. La geometria per fabbricare","AMORUSO, GIUSEPPE",2013,02.1 Contributo in Volume,geometria descrittiva; architettura; costruzione; poliedri; superfici rigate,nocluster
Linguaggi grafici e supporti per comunicare la sicurezza,"TOLINO, UMBERTO",2012,02.1 Contributo in Volume,-,nocluster
The “Material” Side of Design for Sustainability,"VEZZOLI, CARLO ARNALDO",2014,02.1 Contributo in Volume,-,nocluster
Città pubblica e casa per tutti: diritti e qualità del progetto,"IRACE, FULVIO",2012,02.1 Contributo in Volume,-,nocluster
Note sull’efficacia nella comunicazione sociale,"ZINGALE, SALVATORE",2012,02.1 Contributo in Volume,Sicurezza; Estetica; Comunicazione; Semiotica,nocluster
"Progetto, narrazione e metafora","CARATTI, ELENA",2013,02.1 Contributo in Volume,metafora; analogia; progetto; narrazione,nocluster
LO SPAZIO URBANO ABITATO DA EVENTI,"REBAGLIO, AGNESE",2012,02.1 Contributo in Volume,-,nocluster
Designing in the public space,"FASSI, DAVIDE;GALLUZZO, LAURA",2012,02.1 Contributo in Volume,-,nocluster
THE NEOTRIBU,"FASSI, DAVIDE;GALLUZZO, LAURA",2011,02.1 Contributo in Volume,-,nocluster
I rituali del sesso,"Triennale Design Museum;Silvana Annicchiarico;DELL'ACQUA BELLAVITIS, ARTURO",2012,02.1 Contributo in Volume,-,nocluster
Graphic Design,"Triennale Design Museum;DELL'ACQUA BELLAVITIS, ARTURO",2012,02.1 Contributo in Volume,-,nocluster
Allestimento e Architettura D'Interni,"G. Finizio;DELL'ACQUA BELLAVITIS, ARTURO",2012,02.1 Contributo in Volume,-,nocluster
Narrare le cose,"PIZZOCARO, SILVIA LUISA",2013,02.1 Contributo in Volume,Artefatti; oggetti d'uso quotidiano; relazioni emozionali con gli oggetti,nocluster
L'occhio del Salvator Mundi,"MARANI, PIETRO",2013,02.1 Contributo in Volume,Leonardo; Pittura; Disegni; Codice Atlantico,nocluster
Spettacolarizzazione e manipolazione versus digitalizzazione delle opere d'arte / Spectacularisation and manipulation versus digitalisation of artworks,"MARANI, PIETRO",2013,02.1 Contributo in Volume,Leonardo; Cenacolo; Peter Greenaway; digitalizzazione,nocluster
Componenti letterarie e filosofiche del Simbolismo italiano e toscano,"MAZZANTI, ANNA",2013,02.1 Contributo in Volume,simbolismo; paesaggio stato d'animo; divisionismo,nocluster
Narrazione e costruzione simbolica negli spazi di vendita,"IANNILLI, VALERIA MARIA",2013,02.1 Contributo in Volume,-,nocluster
Il primato dell'occhio e della Pittura: i ritratti milanesi di Leonardo e il Paragone delle Arti,"MARANI, PIETRO",2013,02.1 Contributo in Volume,-,nocluster
Identità visive per i Beni Culturali: nuovi linguaggi e antichi paradigmi,"GUIDA, FRANCESCO ERMANNO",2013,02.1 Contributo in Volume,Identità visiva; Beni Culturali,nocluster
Abitare Abitare,"FINESSI, GIUSEPPE",2013,02.1 Contributo in Volume,-,nocluster
Massimo Vignelli. Grafite e musica,"FINESSI, GIUSEPPE",2013,02.1 Contributo in Volume,-,nocluster
"Per Achille Castiglioni, Presidente della Repubblica del Design","FINESSI, GIUSEPPE;LUPI, ITALO",2013,02.1 Contributo in Volume,-,nocluster
Ascesa,"FINESSI, GIUSEPPE",2013,02.1 Contributo in Volume,-,nocluster
L'esclusione del plus-size dall'immaginario del made in italy,"CONTI, GIOVANNI MARIA",2014,02.1 Contributo in Volume,-,nocluster
Nuovi Maestri,"FINESSI, GIUSEPPE",2014,02.1 Contributo in Volume,-,nocluster
Taccuini di viaggio. L’osservazione del paesaggio come strumento di lavoro,"ROSSI, MICHELA",2013,02.1 Contributo in Volume,-,nocluster
Oggetti transitivi. il potenziale narrativo dell’oggetto nel progetto espositivo,"TROCCHIANESI, RAFFAELLA",2013,02.1 Contributo in Volume,narrazione; allestimento; Cultural Heritage; Oggetti,nocluster
"Elementos de reconhecimento do design na  
multiplicidade e “multiversalidade” das diversas dinamicas de relacao com o artesanato","TROCCHIANESI, RAFFAELLA;GUGLIELMETTI, ILARIA",2013,02.1 Contributo in Volume,artigianato; Cultural Heritage; cultural design; Valorizzazione del patrimonio culturale,nocluster
Design del patrimonio culturale tra narrazione e nuove tecnologie,"TROCCHIANESI, RAFFAELLA",2013,02.1 Contributo in Volume,narrazione; Cultural design; cultura urbana; fruizione,nocluster
"Nuove prossemiche museali e culturali. Corpi, gesti, relazioni, comportamenti/New museum and cultural heritage
proxemics. Bodies, gestures, relationships, behaviour","TROCCHIANESI, RAFFAELLA",2013,02.1 Contributo in Volume,allestimento; fruizione beni culturali; museografia; nuove tecnologie,nocluster
"Cultura del temporaneo: presupposti e temi”/“The Culture of 
the Ephemeral: assumptions and themes","TROCCHIANESI, RAFFAELLA",2013,02.1 Contributo in Volume,TEMPORANEO; nuove tecnologie; allestimento; Cultural design,nocluster
"L’Archivio Digitale degli Allestimenti Temporanei: contesto 
culturale, motivazioni, questioni aperte”/”Digital Archive of the Temporary Exhibition: cultural context, exhibition, open questions","TROCCHIANESI, RAFFAELLA",2013,02.1 Contributo in Volume,allestimento; Cultural design; digital heritage; digital archives,nocluster
Gli studi su Leonardo di Luca beltrami,"MARANI, PIETRO",2014,02.1 Contributo in Volume,-,nocluster
"Sul cosiddetto Autoritratto di Leonardo nella Biblioteca Reale di Torino. Questioni introduttive di storia, critica e interpretazione","MARANI, PIETRO",2014,02.1 Contributo in Volume,Leonardo da Vinci; disegni,nocluster
Leonardo's Last Supper: technique of execution and conservation thirteen years after its restoration,"MARANI, PIETRO",2014,02.1 Contributo in Volume,Leonardo da Vinci; Restauro; arte,nocluster
"Agostino Arrivabene o della pittura al nero / Agostino Arrivabene, or on black Painting","MARANI, PIETRO",2014,02.1 Contributo in Volume,arte contemporanea,nocluster
A Relational Food Network: Strategy and Tools to Co-design a Local Foodshed,"BAEK, JOON SANG;MERONI, ANNA;SIMEONE, GIULIA",2014,02.1 Contributo in Volume,Service design; Social innovation; sustainable food systems; Food Design,nocluster
Evoluzione del souvenir da viaggio. Dai viaggi del Grand Tour ai gadget museali,"TONELLI, MARIA CRISTINA",2012,02.1 Contributo in Volume,-,nocluster
La pratica del comunicare la memoria del Bene Culturale: dalle piattaforme informatiche al gadget museale/ Communicating the memory of Cultural Heritage: from Information technology to museum gadgets,"TONELLI, MARIA CRISTINA",2013,02.1 Contributo in Volume,-,nocluster
La riscossa delle curve femminili nella moda occidentale,"TONELLI, MARIA CRISTINA",2014,02.1 Contributo in Volume,-,nocluster
Premesse e scommesse dell'autarchia,"TONELLI, MARIA CRISTINA",2014,02.1 Contributo in Volume,-,nocluster
Il disegno imperfetto. Il processo analitico-visuale per il progetto,"AMORUSO, GIUSEPPE",2013,02.1 Contributo in Volume,Disegno; design; CAD,nocluster
Cromie urbane,"AMORUSO, GIUSEPPE",2013,02.1 Contributo in Volume,Colore; Rappresentazione; progetto,nocluster
Color & pattern book. Rilievo critico e progetto cromatico,"AMORUSO, GIUSEPPE",2013,02.1 Contributo in Volume,Colore; Rappresentazione del territorio; piani del colore; rilievo urbano,nocluster
Strategie comunicative della moda per le taglie forti,"GADDI, ROSSANA",2014,02.1 Contributo in Volume,-,nocluster
La ricerca di design come motore di innovazione e di ripresa,"RATTI, ANDREA",2013,02.1 Contributo in Volume,Yacht design; Ricerca e tecnologia; Marketing,nocluster
Determinazione del livello di servizio in area urbana,"STUDER, LUCA PASINO;Maternini Giulio;Cadei Margherita;GANDINI, PAOLO",2014,02.1 Contributo in Volume,traffico; livelli di servizio; Highway capacity manual; ritardo; congestione,nocluster
Analisi delle proposte in ambito didattico per la funzionalità e la sicurezza di intersezioni e corridoi stradali del comune di Milano,"STUDER, LUCA PASINO;GANDINI, PAOLO;R. Meco",2014,02.1 Contributo in Volume,sicurezza stradale; intersezioni; circolazione; didattica,nocluster
"Tra territorio e media. Percorsi, visioni e identità nella città plurale","PIREDDA, FRANCESCA",2013,02.1 Contributo in Volume,-,nocluster
"Innovazione sociale, comunicazione e pratiche di ascolto del territorio","GALBIATI, MARIA LUISA",2013,02.1 Contributo in Volume,innovazione sociale; comunicazione; ascolto; Comitati cittadini; copartecipazione; co-progettazione,nocluster
"Classificare, ordinare, archiviare.
La storia del design a partire dall'oggetto.","BOSONI, GIAMPIERO",2013,02.1 Contributo in Volume,-,nocluster
Autarchia e creatività,"DELL'ACQUA BELLAVITIS, ARTURO",2013,02.1 Contributo in Volume,-,nocluster
L'innovazione del tessile e il ruolo leader per la realtà produttiva italiana,"DELL'ACQUA BELLAVITIS, ARTURO",2013,02.1 Contributo in Volume,-,nocluster
